Estado - Sigla,Data da Coleta,Produto,Bandeira,Valor de Venda
SC,16/01/2023,DIESEL,ALESAT,6.44
SC,25/01/2023,DIESEL,IPIRANGA,6.24
SC,23/01/2023,GASOLINA ADITIVADA,ALESAT,5.12
SC,18/01/2023,DIESEL S10,STANG,6.19
SC,20/01/2023,GASOLINA ADITIVADA,RAIZEN,5.38
SC,25/01/2023,ETANOL,IPIRANGA,4.62
SC,24/01/2023,GASOLINA,MAXSUL,4.85
SC,18/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.29
SC,19/01/2023,DIESEL S10,ALESAT,6.48
SC,23/01/2023,DIESEL S10,RAIZEN MIME,6.64
SC,05/01/2023,DIESEL,IPIRANGA,6.62
SC,19/01/2023,DIESEL S10,BRANCA,6.34
SC,17/01/2023,GASOLINA ADITIVADA,RAIZEN,5.49
SC,16/01/2023,ETANOL,BRANCA,4.59
SC,24/01/2023,DIESEL S10,BRANCA,6.45
SC,02/01/2023,GASOLINA ADITIVADA,POTENCIAL,5.24
SC,10/01/2023,GNV,BRANCA,5.99
SC,20/01/2023,DIESEL S10,RAIZEN MIME,6.76
SC,16/01/2023,GASOLINA ADITIVADA,BRANCA,5.2
SC,19/01/2023,ETANOL,RAIZEN,4.89
SC,25/01/2023,GASOLINA ADITIVADA,RODOIL,5.16
SC,26/01/2023,DIESEL S10,RAIZEN MIME,6.39
SC,04/01/2023,DIESEL,IPIRANGA,6.37
SC,11/01/2023,ETANOL,RAIZEN,4.88
SC,11/01/2023,DIESEL S10,RAIZEN,6.69
SC,10/01/2023,GNV,VIBRA ENERGIA,5.89
SC,23/01/2023,GASOLINA,IPIRANGA,5.08
SC,26/01/2023,GASOLINA,STANG,5.36
SC,05/01/2023,GASOLINA,IPIRANGA,5.3
SC,03/01/2023,GASOLINA,IPIRANGA,5.14
SC,02/01/2023,GASOLINA,RODOIL,5.15
SC,23/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.34
SC,04/01/2023,DIESEL,BRANCA,6.04
SC,04/01/2023,GNV,BRANCA,5.99
SC,09/01/2023,DIESEL,RAIZEN MIME,6.09
SC,23/01/2023,DIESEL S10,ALESAT,6.46
SC,02/01/2023,DIESEL S10,POTENCIAL,6.69
SC,17/01/2023,GASOLINA ADITIVADA,ALESAT,5.23
SC,03/01/2023,DIESEL S10,IDAZA,6.99
SC,02/01/2023,DIESEL S10,RAIZEN MIME,7.14
SC,12/01/2023,ETANOL,IPIRANGA,4.19
SC,11/01/2023,GNV,ALESAT,5.39
SC,20/01/2023,DIESEL,STANG,6.29
SC,20/01/2023,GASOLINA,RAIZEN MIME,5.19
SC,02/01/2023,GASOLINA,AMERICANOIL,5.15
SC,11/01/2023,DIESEL,BRANCA,6.29
SC,10/01/2023,DIESEL S10,ALESAT,6.39
SC,17/01/2023,ETANOL,RAIZEN MIME,4.83
SC,26/01/2023,GASOLINA,WALENDOWSKY,5.49
SC,04/01/2023,GASOLINA,RAIZEN,5.49
SC,16/01/2023,GASOLINA,RAIZEN,5.01
SC,24/01/2023,DIESEL,ALESAT,6.36
SC,02/01/2023,DIESEL,ALESAT,6.46
SC,10/01/2023,DIESEL S10,IPIRANGA,6.53
SC,12/01/2023,GASOLINA ADITIVADA,IPIRANGA,5.19
SC,18/01/2023,DIESEL S10,IPIRANGA,6.45
SC,17/01/2023,ETANOL,BRANCA,4.13
SC,03/01/2023,DIESEL,IDAZA,6.89
SC,04/01/2023,DIESEL S10,BRANCA,6.33
SC,09/01/2023,DIESEL S10,ALESAT,6.51
SC,17/01/2023,GASOLINA ADITIVADA,MAXSUL,4.85
SC,03/01/2023,GASOLINA,RAIZEN,4.97
SC,04/01/2023,DIESEL S10,RODOIL,6.49
SC,02/01/2023,GASOLINA,BRANCA,5.15
SC,26/01/2023,ETANOL,BRANCA,4.39
SC,26/01/2023,ETANOL,VIBRA ENERGIA,4.57
SC,11/01/2023,GNV,BRANCA,5.99
SC,16/01/2023,GASOLINA ADITIVADA,IPIRANGA,5.23
SC,16/01/2023,ETANOL,ALESAT,4.39
SC,26/01/2023,DIESEL,ALESAT,6.29
SC,03/01/2023,DIESEL S10,RAIZEN MIME,6.81
SC,05/01/2023,GASOLINA ADITIVADA,IPIRANGA,5.47
SC,11/01/2023,DIESEL,RAIZEN,6.39
SC,09/01/2023,GASOLINA ADITIVADA,IDAZA,5.14
SC,19/01/2023,GASOLINA,ALESAT,5.19
SC,26/01/2023,GASOLINA,ALESAT,5.19
SC,18/01/2023,ETANOL,ALESAT,4.69
SC,02/01/2023,GASOLINA,POTENCIAL,5.04
SC,09/01/2023,DIESEL,VIBRA ENERGIA,6.69
SC,09/01/2023,DIESEL S10,STANG,6.39
SC,26/01/2023,DIESEL,IPIRANGA,6.39
SC,03/01/2023,ETANOL,STANG,4.49
SC,25/01/2023,DIESEL,RAIZEN MIME,6.19
SC,10/01/2023,GASOLINA ADITIVADA,BRANCA,5.1
SC,16/01/2023,GNV,RAIZEN MIME,5.79
SC,24/01/2023,DIESEL,VIBRA ENERGIA,6.38
SC,02/01/2023,DIESEL,VIBRA ENERGIA,6.57
SC,17/01/2023,GASOLINA,REJAILE,5.28
SC,04/01/2023,GASOLINA ADITIVADA,RODOIL,4.96
SC,04/01/2023,GASOLINA ADITIVADA,RAIZEN,5.64
SC,11/01/2023,GNV,RAIZEN MIME,5.49
SC,17/01/2023,DIESEL S10,IPIRANGA,6.61
SC,25/01/2023,GNV,VIBRA ENERGIA,5.54
SC,24/01/2023,GASOLINA,DIBRAPE,5.05
SC,11/01/2023,DIESEL S10,VIBRA ENERGIA,6.54
SC,16/01/2023,GASOLINA ADITIVADA,POTENCIAL,5.19
SC,24/01/2023,DIESEL S10,IPIRANGA,6.53
SC,20/01/2023,ETANOL,STANG,4.09
SC,23/01/2023,GASOLINA ADITIVADA,POTENCIAL,5.14
SC,26/01/2023,ETANOL,STANG,4.09
SC,03/01/2023,GASOLINA,VIBRA ENERGIA,5.13
SC,10/01/2023,DIESEL S10,VIBRA ENERGIA,6.53
SC,10/01/2023,GNV,IPIRANGA,5.62
SC,12/01/2023,DIESEL S10,IPIRANGA,6.16
SC,09/01/2023,GASOLINA ADITIVADA,RAIZEN,5.4
SC,17/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.45
SC,18/01/2023,DIESEL,IPIRANGA,6.29
SC,20/01/2023,GASOLINA,VIBRA ENERGIA,5.09
SC,18/01/2023,GASOLINA,BRANCA,5.31
SC,24/01/2023,DIESEL S10,ALESAT,6.41
SC,03/01/2023,DIESEL S10,MAXSUL,6.29
SC,12/01/2023,DIESEL,IPIRANGA,5.99
SC,09/01/2023,GASOLINA,RODOIL,5.12
SC,10/01/2023,ETANOL,RODOIL,4.49
SC,16/01/2023,GASOLINA ADITIVADA,RAIZEN,5.31
