Bandeira,Data da Coleta,Produto,Valor de Venda
TOTALENERGIES,20/03/2023,GASOLINA ADITIVADA,10.58
TOTALENERGIES,22/03/2023,GASOLINA,10.86
TOTALENERGIES,21/03/2023,DIESEL S10,12.14
TOTALENERGIES,03/04/2023,GASOLINA ADITIVADA,10.58
TOTALENERGIES,05/04/2023,DIESEL,5.89
TOTALENERGIES,11/04/2023,GASOLINA ADITIVADA,5.57
TOTALENERGIES,20/04/2023,GASOLINA,10.93
TOTALENERGIES,25/04/2023,ETANOL,12.26
TOTALENERGIES,19/04/2023,GASOLINA ADITIVADA,10.94
TOTALENERGIES,02/05/2023,GASOLINA,10.88
TOTALENERGIES,25/04/2023,GASOLINA ADITIVADA,5.57
TOTALENERGIES,01/05/2023,GASOLINA,10.38
TOTALENERGIES,04/05/2023,GNV,4.18
TOTALENERGIES,19/04/2023,GASOLINA,10.53
TOTALENERGIES,19/04/2023,DIESEL S10,5.83
TOTALENERGIES,19/04/2023,ETANOL,7.77
TOTALENERGIES,03/05/2023,DIESEL,5.89
TOTALENERGIES,13/04/2023,DIESEL S10,6.09
TOTALENERGIES,02/05/2023,GASOLINA ADITIVADA,11.08
TOTALENERGIES,26/04/2023,GNV,4.18
TOTALENERGIES,10/04/2023,GNV,4.26
TOTALENERGIES,10/04/2023,DIESEL S10,5.69
TOTALENERGIES,18/04/2023,DIESEL,5.89
TOTALENERGIES,04/05/2023,DIESEL S10,11.63
TOTALENERGIES,18/04/2023,DIESEL S10,17.07
TOTALENERGIES,01/05/2023,DIESEL S10,4.99
TOTALENERGIES,11/04/2023,DIESEL,5.89
TOTALENERGIES,18/04/2023,GASOLINA,16.55
TOTALENERGIES,20/04/2023,ETANOL,8.53
TOTALENERGIES,04/05/2023,GASOLINA,11.03
TOTALENERGIES,11/04/2023,DIESEL S10,17.07
TOTALENERGIES,13/04/2023,GASOLINA ADITIVADA,5.59
TOTALENERGIES,13/04/2023,DIESEL,5.99
TOTALENERGIES,17/04/2023,GASOLINA ADITIVADA,5.39
TOTALENERGIES,18/04/2023,ETANOL,12.26
TOTALENERGIES,25/04/2023,DIESEL S10,16.76
TOTALENERGIES,27/04/2023,GASOLINA ADITIVADA,5.59
TOTALENERGIES,18/04/2023,GASOLINA ADITIVADA,5.57
TOTALENERGIES,27/04/2023,GASOLINA,5.48
TOTALENERGIES,17/04/2023,ETANOL,3.59
TOTALENERGIES,26/04/2023,GASOLINA,5.49
TOTALENERGIES,20/04/2023,GASOLINA ADITIVADA,11.13
TOTALENERGIES,01/05/2023,ETANOL,7.78
TOTALENERGIES,26/04/2023,GASOLINA ADITIVADA,5.56
TOTALENERGIES,17/04/2023,GASOLINA,5.09
TOTALENERGIES,11/04/2023,GASOLINA,16.55
TOTALENERGIES,13/04/2023,GASOLINA,5.49
TOTALENERGIES,04/05/2023,GASOLINA ADITIVADA,11.18
TOTALENERGIES,24/04/2023,GASOLINA ADITIVADA,11.08
TOTALENERGIES,26/04/2023,ETANOL,4.44
TOTALENERGIES,25/04/2023,DIESEL,5.89
TOTALENERGIES,01/05/2023,GASOLINA ADITIVADA,10.98
TOTALENERGIES,03/05/2023,GASOLINA,5.58
TOTALENERGIES,27/04/2023,ETANOL,4.19
TOTALENERGIES,27/04/2023,DIESEL,5.99
TOTALENERGIES,24/04/2023,ETANOL,12.07
TOTALENERGIES,24/04/2023,DIESEL S10,5.79
TOTALENERGIES,25/04/2023,GASOLINA,16.13
TOTALENERGIES,03/05/2023,DIESEL S10,5.99
TOTALENERGIES,17/04/2023,DIESEL S10,5.89
TOTALENERGIES,27/04/2023,DIESEL S10,6.09
TOTALENERGIES,02/05/2023,DIESEL S10,5.59
TOTALENERGIES,24/04/2023,GASOLINA,16.17
TOTALENERGIES,20/04/2023,DIESEL S10,11.68
TOTALENERGIES,03/05/2023,ETANOL,4.35
TOTALENERGIES,11/04/2023,ETANOL,11.97
TOTALENERGIES,26/04/2023,DIESEL S10,5.59
TOTALENERGIES,20/04/2023,GNV,4.26
TOTALENERGIES,20/04/2023,DIESEL,5.99
TOTALENERGIES,02/05/2023,ETANOL,8.38
TOTALENERGIES,13/04/2023,ETANOL,3.89
TOTALENERGIES,04/05/2023,ETANOL,8.76
TOTALENERGIES,11/05/2023,DIESEL,10.9
TOTALENERGIES,08/05/2023,GASOLINA,10.78
TOTALENERGIES,18/05/2023,GNV,4.18
TOTALENERGIES,23/05/2023,DIESEL S10,5.38
TOTALENERGIES,11/05/2023,GNV,4.18
TOTALENERGIES,18/05/2023,ETANOL,12.37
TOTALENERGIES,11/05/2023,DIESEL S10,16.38
TOTALENERGIES,16/05/2023,GASOLINA ADITIVADA,5.59
TOTALENERGIES,11/05/2023,GASOLINA,16.62
TOTALENERGIES,25/05/2023,ETANOL,8.08
TOTALENERGIES,11/05/2023,GASOLINA ADITIVADA,11.13
TOTALENERGIES,22/05/2023,DIESEL S10,4.89
TOTALENERGIES,10/05/2023,ETANOL,8.34
TOTALENERGIES,10/05/2023,GASOLINA,10.97
TOTALENERGIES,16/05/2023,DIESEL,5.58
TOTALENERGIES,10/05/2023,DIESEL S10,5.89
TOTALENERGIES,25/05/2023,GNV,4.18
TOTALENERGIES,09/05/2023,GASOLINA ADITIVADA,5.57
TOTALENERGIES,16/05/2023,GASOLINA,16.36
TOTALENERGIES,23/05/2023,DIESEL,5.28
TOTALENERGIES,22/05/2023,GASOLINA ADITIVADA,10.68
TOTALENERGIES,11/05/2023,ETANOL,12.62
TOTALENERGIES,08/05/2023,ETANOL,8.08
TOTALENERGIES,09/05/2023,ETANOL,3.83
TOTALENERGIES,18/05/2023,DIESEL S10,16.22
TOTALENERGIES,15/05/2023,GASOLINA,4.99
TOTALENERGIES,18/05/2023,GASOLINA,16.17
TOTALENERGIES,10/05/2023,GASOLINA ADITIVADA,5.59
TOTALENERGIES,22/05/2023,ETANOL,7.06
TOTALENERGIES,08/05/2023,GASOLINA ADITIVADA,5.49
TOTALENERGIES,04/05/2023,DIESEL,5.99
TOTALENERGIES,08/05/2023,DIESEL S10,5.79
TOTALENERGIES,25/05/2023,GASOLINA ADITIVADA,10.58
TOTALENERGIES,17/05/2023,GASOLINA,4.99
TOTALENERGIES,18/05/2023,GASOLINA ADITIVADA,16.57
TOTALENERGIES,16/05/2023,ETANOL,12.46
TOTALENERGIES,23/05/2023,ETANOL,7.87
TOTALENERGIES,23/05/2023,GASOLINA,10.27
TOTALENERGIES,15/05/2023,ETANOL,3.79
TOTALENERGIES,10/05/2023,DIESEL,5.79
TOTALENERGIES,15/05/2023,GASOLINA ADITIVADA,5.39
TOTALENERGIES,17/05/2023,ETANOL,3.59
TOTALENERGIES,16/05/2023,DIESEL S10,10.97
TOTALENERGIES,22/05/2023,GASOLINA,9.98
TOTALENERGIES,09/05/2023,DIESEL S10,5.04
TOTALENERGIES,25/05/2023,GASOLINA,10.38
TOTALENERGIES,25/05/2023,DIESEL S10,10.48
TOTALENERGIES,17/05/2023,GASOLINA ADITIVADA,5.29
TOTALENERGIES,25/05/2023,DIESEL,5.39
TOTALENERGIES,09/05/2023,GASOLINA,5.47
TOTALENERGIES,17/05/2023,DIESEL S10,4.89
TOTALENERGIES,18/05/2023,DIESEL,5.59
TOTALENERGIES,31/05/2023,DIESEL S10,4.99
TOTALENERGIES,30/05/2023,GASOLINA,10.5
TOTALENERGIES,30/05/2023,DIESEL S10,10.12
TOTALENERGIES,12/06/2023,ETANOL,3.39
TOTALENERGIES,14/06/2023,GASOLINA,10.38
TOTALENERGIES,01/06/2023,GASOLINA ADITIVADA,5.34
TOTALENERGIES,21/06/2023,DIESEL,4.59
TOTALENERGIES,21/06/2023,GASOLINA,5.29
TOTALENERGIES,31/05/2023,GNV,4.03
TOTALENERGIES,21/06/2023,DIESEL S10,4.65
TOTALENERGIES,31/05/2023,GASOLINA ADITIVADA,5.24
TOTALENERGIES,01/06/2023,DIESEL S10,5.49
TOTALENERGIES,13/06/2023,DIESEL S10,10.54
TOTALENERGIES,05/06/2023,ETANOL,10.27
TOTALENERGIES,14/06/2023,ETANOL,7.58
TOTALENERGIES,29/05/2023,GASOLINA,10.06
TOTALENERGIES,14/06/2023,DIESEL S10,9.98
TOTALENERGIES,06/06/2023,DIESEL,5.19
TOTALENERGIES,13/06/2023,ETANOL,7.68
TOTALENERGIES,01/06/2023,DIESEL,5.39
TOTALENERGIES,21/06/2023,ETANOL,3.79
TOTALENERGIES,05/06/2023,DIESEL S10,9.88
TOTALENERGIES,06/06/2023,GASOLINA ADITIVADA,5.57
TOTALENERGIES,13/06/2023,GASOLINA,10.87
TOTALENERGIES,06/06/2023,GASOLINA,10.95
TOTALENERGIES,05/06/2023,GASOLINA ADITIVADA,15.97
TOTALENERGIES,31/05/2023,GASOLINA,5.14
TOTALENERGIES,23/05/2023,GASOLINA ADITIVADA,5.19
TOTALENERGIES,07/06/2023,GASOLINA,5.37
TOTALENERGIES,29/05/2023,DIESEL S10,5.29
TOTALENERGIES,01/06/2023,GASOLINA,5.24
TOTALENERGIES,29/05/2023,ETANOL,7.18
TOTALENERGIES,13/06/2023,DIESEL,10.38
TOTALENERGIES,06/06/2023,ETANOL,7.68
TOTALENERGIES,07/06/2023,DIESEL S10,4.99
TOTALENERGIES,12/06/2023,GASOLINA,5.09
TOTALENERGIES,30/05/2023,GASOLINA ADITIVADA,5.37
TOTALENERGIES,07/06/2023,ETANOL,3.89
TOTALENERGIES,29/05/2023,GASOLINA ADITIVADA,5.39
TOTALENERGIES,01/06/2023,ETANOL,3.79
TOTALENERGIES,14/06/2023,GASOLINA ADITIVADA,5.29
TOTALENERGIES,31/05/2023,ETANOL,4.29
TOTALENERGIES,30/05/2023,ETANOL,7.58
TOTALENERGIES,06/06/2023,DIESEL S10,9.98
TOTALENERGIES,13/06/2023,GASOLINA ADITIVADA,5.49
TOTALENERGIES,30/05/2023,DIESEL,5.28
TOTALENERGIES,05/06/2023,GASOLINA,14.97
TOTALENERGIES,12/06/2023,GASOLINA ADITIVADA,5.39
TOTALENERGIES,19/06/2023,DIESEL S10,4.99
TOTALENERGIES,22/06/2023,GASOLINA ADITIVADA,10.71
TOTALENERGIES,26/06/2023,GASOLINA,4.99
TOTALENERGIES,20/06/2023,DIESEL S10,9.73
TOTALENERGIES,27/06/2023,ETANOL,11.37
TOTALENERGIES,20/06/2023,DIESEL,4.99
TOTALENERGIES,22/06/2023,DIESEL,5.29
TOTALENERGIES,19/06/2023,ETANOL,7.18
TOTALENERGIES,19/06/2023,GASOLINA,10.36
TOTALENERGIES,20/06/2023,GASOLINA ADITIVADA,10.75
TOTALENERGIES,27/06/2023,DIESEL,4.99
TOTALENERGIES,26/06/2023,GASOLINA ADITIVADA,5.39
TOTALENERGIES,28/06/2023,GASOLINA ADITIVADA,5.39
TOTALENERGIES,19/06/2023,GASOLINA ADITIVADA,5.39
TOTALENERGIES,29/06/2023,DIESEL,5.29
TOTALENERGIES,28/06/2023,GASOLINA,5.09
TOTALENERGIES,22/06/2023,DIESEL S10,10.38
TOTALENERGIES,27/06/2023,GASOLINA ADITIVADA,5.57
TOTALENERGIES,29/06/2023,GASOLINA,5.39
TOTALENERGIES,20/06/2023,GASOLINA,15.85
TOTALENERGIES,27/06/2023,DIESEL S10,14.72
TOTALENERGIES,22/06/2023,GASOLINA,10.58
TOTALENERGIES,20/06/2023,ETANOL,11.23
TOTALENERGIES,29/06/2023,ETANOL,3.69
TOTALENERGIES,22/06/2023,GNV,3.95
TOTALENERGIES,28/06/2023,DIESEL S10,4.89
TOTALENERGIES,29/06/2023,DIESEL S10,5.39
TOTALENERGIES,27/06/2023,GASOLINA,16.04
TOTALENERGIES,22/06/2023,ETANOL,7.88
TOTALENERGIES,26/06/2023,ETANOL,3.29
TOTALENERGIES,28/06/2023,ETANOL,3.29
TOTALENERGIES,29/06/2023,GASOLINA ADITIVADA,5.49
