Bandeira,Data da Coleta,Produto,Valor de Venda
IPIRANGA,09/03/2023,ETANOL,399.9
IPIRANGA,14/03/2023,ETANOL,1205.68
IPIRANGA,23/03/2023,ETANOL,477.23
IPIRANGA,22/03/2023,GASOLINA ADITIVADA,1280.97
IPIRANGA,10/03/2023,DIESEL S10,36.84
IPIRANGA,02/03/2023,ETANOL,367.81
IPIRANGA,16/03/2023,GASOLINA,816.5
IPIRANGA,17/03/2023,GASOLINA ADITIVADA,17.45
IPIRANGA,06/03/2023,ETANOL,970.13
IPIRANGA,09/03/2023,GNV,9.73
IPIRANGA,20/03/2023,GASOLINA,1471.57
IPIRANGA,06/03/2023,GASOLINA ADITIVADA,1479.22
IPIRANGA,01/03/2023,DIESEL S10,1036.62
IPIRANGA,08/03/2023,GNV,57.6
IPIRANGA,10/03/2023,DIESEL,17.27
IPIRANGA,14/03/2023,GNV,88.76
IPIRANGA,09/03/2023,GASOLINA,643.74
IPIRANGA,15/03/2023,ETANOL,643.05
IPIRANGA,22/03/2023,ETANOL,856.16
IPIRANGA,20/03/2023,GNV,104.77
IPIRANGA,06/03/2023,GASOLINA,1543.28
IPIRANGA,01/03/2023,DIESEL,714.22
IPIRANGA,23/03/2023,DIESEL S10,610.76
IPIRANGA,03/03/2023,DIESEL,184.72
IPIRANGA,02/03/2023,DIESEL,294.86
IPIRANGA,03/03/2023,GNV,4.49
IPIRANGA,07/03/2023,DIESEL,834.88
IPIRANGA,20/03/2023,DIESEL S10,1139.58
IPIRANGA,03/03/2023,GASOLINA ADITIVADA,198.24
IPIRANGA,22/03/2023,GASOLINA,1407.31
IPIRANGA,13/03/2023,DIESEL S10,1163.73
IPIRANGA,10/03/2023,ETANOL,26.6
IPIRANGA,02/03/2023,DIESEL S10,482.08
IPIRANGA,27/02/2023,DIESEL,742.67
IPIRANGA,13/03/2023,GASOLINA ADITIVADA,1372.95
IPIRANGA,23/03/2023,DIESEL,352.05
IPIRANGA,28/02/2023,GNV,108.4
IPIRANGA,17/03/2023,ETANOL,17.04
IPIRANGA,09/03/2023,GASOLINA ADITIVADA,511.4
IPIRANGA,07/03/2023,GNV,134.75
IPIRANGA,08/03/2023,ETANOL,775.08
IPIRANGA,22/03/2023,DIESEL,774.01
IPIRANGA,16/03/2023,GASOLINA ADITIVADA,723.07
IPIRANGA,08/03/2023,DIESEL,686.09
IPIRANGA,27/02/2023,GNV,90.67
IPIRANGA,16/03/2023,DIESEL S10,736.36
IPIRANGA,28/02/2023,DIESEL,829.05
IPIRANGA,15/03/2023,GASOLINA ADITIVADA,967.28
IPIRANGA,13/03/2023,ETANOL,896.79
IPIRANGA,02/03/2023,GASOLINA ADITIVADA,472.5
IPIRANGA,28/02/2023,GASOLINA,1432.41
IPIRANGA,07/03/2023,GASOLINA,1646.77
IPIRANGA,21/03/2023,DIESEL,781.99
IPIRANGA,03/03/2023,DIESEL S10,224.77
IPIRANGA,06/03/2023,DIESEL S10,1361.97
IPIRANGA,27/02/2023,GASOLINA ADITIVADA,1328.41
IPIRANGA,14/03/2023,GASOLINA,1947.46
IPIRANGA,15/03/2023,DIESEL S10,971.12
IPIRANGA,09/03/2023,DIESEL,322.01
IPIRANGA,13/03/2023,GNV,104.22
IPIRANGA,20/03/2023,ETANOL,954.31
IPIRANGA,08/03/2023,DIESEL S10,1028.16
IPIRANGA,06/03/2023,GNV,106.07
IPIRANGA,22/03/2023,DIESEL S10,1336.37
IPIRANGA,14/03/2023,GASOLINA ADITIVADA,1694.11
IPIRANGA,17/03/2023,GASOLINA,23.04
IPIRANGA,09/03/2023,DIESEL S10,561.15
IPIRANGA,10/03/2023,GASOLINA ADITIVADA,23.14
IPIRANGA,02/03/2023,GNV,14.73
IPIRANGA,07/03/2023,DIESEL S10,1380.1
IPIRANGA,28/02/2023,DIESEL S10,1398.79
IPIRANGA,27/02/2023,ETANOL,969.86
IPIRANGA,08/03/2023,GASOLINA,1242.89
IPIRANGA,28/02/2023,GASOLINA ADITIVADA,1393.86
IPIRANGA,16/03/2023,GNV,19.21
IPIRANGA,27/02/2023,DIESEL S10,1322.57
IPIRANGA,03/03/2023,ETANOL,169.24
IPIRANGA,14/03/2023,DIESEL S10,1576.47
IPIRANGA,20/03/2023,DIESEL,610.59
IPIRANGA,17/03/2023,DIESEL S10,23.94
IPIRANGA,03/03/2023,GASOLINA,254.05
