Regiao - Sigla,Estado - Sigla,Municipio,Revenda,CNPJ da Revenda,Nome da Rua,Numero Rua,Complemento,Bairro,Cep,Produto,Data da Coleta,Valor de Venda,Valor de Compra,Unidade de Medida,Bandeira,Data Formatada,Mes,Ano,Data da Carga ETL
SE,RJ,NITEROI,POSTO SERRA DA TIRIRICA LTDA,07.698.006/0001-23,ESTRADA FRANCISCO DA CRUZ NUNES,S/N,,ITAIPU,24350-310,GASOLINA,06/06/2023,5.19,,R$ / litro,BRANCA,2023-06-06,6,2023,2023-11-23
SE,SP,VINHEDO,POSTO ICCAR LTDA,02.280.133/0037-03,AVENIDA INDEPENDÊNCIA,7700,,SANTA CLAUDINA,13280-000,ETANOL,06/06/2023,3.28,,R$ / litro,BRANCA,2023-06-06,6,2023,2023-11-23
SE,SP,VINHEDO,POSTO ICCAR LTDA,02.280.133/0037-03,AVENIDA INDEPENDÊNCIA,7700,,SANTA CLAUDINA,13280-000,DIESEL,06/06/2023,4.5,,R$ / litro,BRANCA,2023-06-06,6,2023,2023-11-23
SE,SP,VINHEDO,POSTO ICCAR LTDA,02.280.133/0037-03,AVENIDA INDEPENDÊNCIA,7700,,SANTA CLAUDINA,13280-000,GASOLINA,06/06/2023,4.82,,R$ / litro,BRANCA,2023-06-06,6,2023,2023-11-23
S,SC,CONCORDIA,COMERCIO DE COMBUSTIVEIS E DERIVADOS DE PETROLEO PERIZZOLO LTDA,11.027.335/0001-10,RUA SENADOR ATTILIO FRANCISCO XAVIER FONTANA,3113,SALA  1,PETROPOLIS,89703-350,ETANOL,06/06/2023,4.98,,R$ / litro,IPIRANGA,2023-06-06,6,2023,2023-11-23
S,SC,CONCORDIA,COMERCIO DE COMBUSTIVEIS E DERIVADOS DE PETROLEO PERIZZOLO LTDA,11.027.335/0001-10,RUA SENADOR ATTILIO FRANCISCO XAVIER FONTANA,3113,SALA  1,PETROPOLIS,89703-350,DIESEL S10,06/06/2023,5.52,,R$ / litro,IPIRANGA,2023-06-06,6,2023,2023-11-23
S,SC,CONCORDIA,COMERCIO DE COMBUSTIVEIS E DERIVADOS DE PETROLEO PERIZZOLO LTDA,11.027.335/0001-10,RUA SENADOR ATTILIO FRANCISCO XAVIER FONTANA,3113,SALA  1,PETROPOLIS,89703-350,DIESEL,06/06/2023,5.47,,R$ / litro,IPIRANGA,2023-06-06,6,2023,2023-11-23
S,SC,CONCORDIA,COMERCIO DE COMBUSTIVEIS E DERIVADOS DE PETROLEO PERIZZOLO LTDA,11.027.335/0001-10,RUA SENADOR ATTILIO FRANCISCO XAVIER FONTANA,3113,SALA  1,PETROPOLIS,89703-350,GASOLINA ADITIVADA,06/06/2023,5.97,,R$ / litro,IPIRANGA,2023-06-06,6,2023,2023-11-23
S,SC,CONCORDIA,COMERCIO DE COMBUSTIVEIS E DERIVADOS DE PETROLEO PERIZZOLO LTDA,11.027.335/0001-10,RUA SENADOR ATTILIO FRANCISCO XAVIER FONTANA,3113,SALA  1,PETROPOLIS,89703-350,GASOLINA,06/06/2023,5.87,,R$ / litro,IPIRANGA,2023-06-06,6,2023,2023-11-23
CO,GO,LUZIANIA,AUTO POSTO DOM VITAL II LTDA,10.751.904/0001-02,RUA SAO PAULO,S/N,CHACARAS VERA CRUZ        FAZENDA QUINTA GLEBA,CIDADE OSFAYA,72855-621,ETANOL,06/06/2023,3.67,,R$ / litro,BRANCA,2023-06-06,6,2023,2023-11-23
CO,GO,LUZIANIA,AUTO POSTO DOM VITAL II LTDA,10.751.904/0001-02,RUA SAO PAULO,S/N,CHACARAS VERA CRUZ        FAZENDA QUINTA GLEBA,CIDADE OSFAYA,72855-621,DIESEL,06/06/2023,4.85,,R$ / litro,BRANCA,2023-06-06,6,2023,2023-11-23
CO,GO,LUZIANIA,AUTO POSTO DOM VITAL II LTDA,10.751.904/0001-02,RUA SAO PAULO,S/N,CHACARAS VERA CRUZ        FAZENDA QUINTA GLEBA,CIDADE OSFAYA,72855-621,GASOLINA ADITIVADA,06/06/2023,5.47,,R$ / litro,BRANCA,2023-06-06,6,2023,2023-11-23
CO,GO,LUZIANIA,AUTO POSTO DOM VITAL II LTDA,10.751.904/0001-02,RUA SAO PAULO,S/N,CHACARAS VERA CRUZ        FAZENDA QUINTA GLEBA,CIDADE OSFAYA,72855-621,GASOLINA,06/06/2023,5.47,,R$ / litro,BRANCA,2023-06-06,6,2023,2023-11-23
SE,SP,SANTOS,MAFADI COMERCIO DE PRODUTOS AUTOMOTIVOS LTDA,11.063.356/0001-90,AVENIDA NOSSA SENHORA DE FATIMA,673,,CHICO DE PAULA,11085-203,ETANOL,06/06/2023,3.79,,R$ / litro,ALESAT,2023-06-06,6,2023,2023-11-23
SE,SP,SANTOS,MAFADI COMERCIO DE PRODUTOS AUTOMOTIVOS LTDA,11.063.356/0001-90,AVENIDA NOSSA SENHORA DE FATIMA,673,,CHICO DE PAULA,11085-203,DIESEL S10,06/06/2023,4.99,,R$ / litro,ALESAT,2023-06-06,6,2023,2023-11-23
SE,SP,SANTOS,MAFADI COMERCIO DE PRODUTOS AUTOMOTIVOS LTDA,11.063.356/0001-90,AVENIDA NOSSA SENHORA DE FATIMA,673,,CHICO DE PAULA,11085-203,GASOLINA ADITIVADA,06/06/2023,5.69,,R$ / litro,ALESAT,2023-06-06,6,2023,2023-11-23
