Estado - Sigla,Data da Coleta,Produto,Bandeira,Valor de Venda
MG,03/01/2023,ETANOL,TOTALENERGIES,3.94
MG,25/01/2023,GASOLINA,RAIZEN,5.05
MG,25/01/2023,GASOLINA,ALESAT,5.09
MG,03/01/2023,ETANOL,CIAPETRO,3.83
MG,25/01/2023,ETANOL,ALESAT,3.83
MG,20/01/2023,DIESEL,ALESAT,5.95
MG,26/01/2023,GASOLINA,IPIRANGA,5.01
MG,19/01/2023,DIESEL,RAIZEN,5.9
MG,17/01/2023,ETANOL,RAIZEN,3.91
MG,25/01/2023,DIESEL S10,ALESAT,6.23
MG,24/01/2023,GASOLINA,ALESAT,4.9
MG,05/01/2023,GASOLINA,RAIZEN,5.04
MG,09/01/2023,DIESEL,BRANCA,6.03
MG,12/01/2023,DIESEL,ALESAT,6.26
MG,19/01/2023,GASOLINA ADITIVADA,BRANCA,4.9
MG,12/01/2023,DIESEL,VIBRA ENERGIA,6.11
MG,09/01/2023,DIESEL S10,TOTALENERGIES,6.57
MG,09/01/2023,GNV,IPIRANGA,4.99
MG,18/01/2023,ETANOL,BRANCA,3.72
MG,05/01/2023,GASOLINA,IPIRANGA,5.08
MG,18/01/2023,ETANOL,RAIZEN,3.92
MG,17/01/2023,ETANOL,BRANCA,3.79
MG,02/01/2023,GASOLINA ADITIVADA,ALESAT,5.32
MG,03/01/2023,GNV,VIBRA ENERGIA,4.99
MG,09/01/2023,ETANOL,BRANCA,3.9
MG,11/01/2023,DIESEL S10,IPIRANGA,6.43
MG,16/01/2023,ETANOL,IPIRANGA,3.94
MG,17/01/2023,ETANOL,CIAPETRO,3.68
MG,03/01/2023,GASOLINA,VIBRA ENERGIA,5.01
MG,02/01/2023,GASOLINA ADITIVADA,BRANCA,5.2
MG,04/01/2023,ETANOL,VIBRA ENERGIA,4.09
MG,10/01/2023,GASOLINA ADITIVADA,ALESAT,5.2
MG,05/01/2023,ETANOL,RAIZEN,4.01
MG,13/01/2023,DIESEL,RAIZEN,6.17
MG,17/01/2023,ETANOL,VIBRA ENERGIA,3.96
MG,20/01/2023,DIESEL,IPIRANGA,6.12
MG,26/01/2023,DIESEL S10,VIBRA ENERGIA,6.35
MG,25/01/2023,GASOLINA,TOTALENERGIES,5.15
MG,02/01/2023,ETANOL,RAIZEN,4.04
MG,03/01/2023,DIESEL,ALESAT,6.34
