Bandeira,Data da Coleta,Produto,Valor de Venda
SABBÁ,08/03/2023,DIESEL,69.22
SABBÁ,07/03/2023,ETANOL,22.51
SABBÁ,27/02/2023,GASOLINA,76.21
SABBÁ,06/03/2023,DIESEL,11.92
SABBÁ,06/03/2023,ETANOL,22.22
SABBÁ,27/02/2023,GASOLINA ADITIVADA,80.82
SABBÁ,07/03/2023,DIESEL,44.97
SABBÁ,15/03/2023,GASOLINA,74.22
SABBÁ,16/03/2023,ETANOL,20.98
SABBÁ,08/03/2023,GASOLINA,101.97
SABBÁ,08/03/2023,ETANOL,40.53
SABBÁ,01/03/2023,DIESEL S10,23.86
SABBÁ,07/03/2023,GASOLINA,62.82
SABBÁ,01/03/2023,DIESEL,33.15
SABBÁ,23/03/2023,ETANOL,13.47
SABBÁ,22/03/2023,ETANOL,39.69
SABBÁ,22/03/2023,DIESEL S10,81.56
SABBÁ,29/03/2023,GASOLINA ADITIVADA,69.8
SABBÁ,27/03/2023,GASOLINA ADITIVADA,54.47
SABBÁ,21/03/2023,GASOLINA ADITIVADA,55.52
SABBÁ,06/04/2023,GASOLINA ADITIVADA,17.06
SABBÁ,12/04/2023,DIESEL S10,42.05
SABBÁ,10/04/2023,DIESEL,36.76
SABBÁ,04/04/2023,DIESEL,74.25
SABBÁ,28/03/2023,GASOLINA,96.87
SABBÁ,23/03/2023,DIESEL,11.93
SABBÁ,05/04/2023,DIESEL,56.55
SABBÁ,28/03/2023,GASOLINA ADITIVADA,85.32
SABBÁ,28/03/2023,ETANOL,31.13
SABBÁ,28/03/2023,DIESEL S10,72.19
SABBÁ,20/03/2023,DIESEL S10,42.18
SABBÁ,20/03/2023,ETANOL,26.93
SABBÁ,22/03/2023,DIESEL,120.26
SABBÁ,30/03/2023,ETANOL,20.75
SABBÁ,05/04/2023,GASOLINA ADITIVADA,54.12
SABBÁ,21/03/2023,GASOLINA,53.28
SABBÁ,04/04/2023,DIESEL S10,64.32
SABBÁ,03/04/2023,DIESEL S10,37.07
SABBÁ,22/03/2023,GASOLINA ADITIVADA,93.18
SABBÁ,11/04/2023,DIESEL,75.78
SABBÁ,10/04/2023,GASOLINA,75.3
SABBÁ,27/03/2023,DIESEL S10,59.47
SABBÁ,03/04/2023,ETANOL,17.86
SABBÁ,07/04/2023,GASOLINA,15.89
SABBÁ,07/04/2023,DIESEL,17.87
SABBÁ,05/04/2023,DIESEL S10,68.02
SABBÁ,20/03/2023,GASOLINA,62.08
SABBÁ,30/03/2023,GASOLINA ADITIVADA,23.37
SABBÁ,21/03/2023,DIESEL,44.57
