Estado - Sigla,Data da Coleta,Produto,Bandeira,Valor de Venda
PB,20/02/2023,DIESEL S10,IPIRANGA,6.06
PB,20/02/2023,ETANOL,FAN,4.29
PB,08/02/2023,GASOLINA ADITIVADA,IPIRANGA,5.09
PB,13/02/2023,DIESEL,ALESAT,6.75
PB,01/02/2023,DIESEL,IPIRANGA,6.45
PB,15/02/2023,GNV,VIBRA ENERGIA,4.24
PB,23/02/2023,GNV,BRANCA,4.37
PB,08/02/2023,DIESEL S10,VIBRA ENERGIA,6.99
PB,22/02/2023,DIESEL,IPIRANGA,6.04
PB,15/02/2023,DIESEL S10,BRANCA,6.24
PB,13/02/2023,GASOLINA ADITIVADA,DISLUB,4.98
PB,30/01/2023,GASOLINA,BRANCA,4.86
PB,09/02/2023,DIESEL S10,IPIRANGA,6.32
PB,14/02/2023,GASOLINA ADITIVADA,IPIRANGA,4.99
PB,21/02/2023,GASOLINA,BRANCA,4.98
PB,31/01/2023,ETANOL,FAN,4.11
PB,30/01/2023,GNV,RAIZEN,4.44
PB,30/01/2023,ETANOL,VIBRA ENERGIA,3.82
PB,06/02/2023,GASOLINA ADITIVADA,RAIZEN,5.06
PB,23/02/2023,DIESEL S10,IPIRANGA,6.27
PB,23/02/2023,GASOLINA ADITIVADA,ALESAT,5.09
PB,20/02/2023,ETANOL,BRANCA,3.85
PB,06/02/2023,DIESEL,VIBRA ENERGIA,6.39
PB,09/02/2023,GASOLINA,BRANCA,4.74
PB,20/02/2023,DIESEL,IPIRANGA,5.96
PB,08/02/2023,GASOLINA,VIBRA ENERGIA,4.93
PB,15/02/2023,GASOLINA ADITIVADA,BRANCA,4.93
PB,13/02/2023,DIESEL S10,ALESAT,6.49
PB,20/02/2023,ETANOL,IPIRANGA,3.81
PB,13/02/2023,ETANOL,FAN,4.29
PB,06/02/2023,ETANOL,FAN,4.11
PB,23/02/2023,ETANOL,RAIZEN,3.95
PB,01/02/2023,ETANOL,IPIRANGA,3.99
PB,06/02/2023,ETANOL,ALESAT,3.69
PB,14/02/2023,ETANOL,VIBRA ENERGIA,4.39
PB,13/02/2023,GASOLINA,IPIRANGA,5.03
PB,31/01/2023,DIESEL S10,BRANCA,6.42
PB,08/02/2023,ETANOL,IPIRANGA,3.99
PB,23/02/2023,GASOLINA ADITIVADA,IPIRANGA,5.14
PB,20/02/2023,GASOLINA,BRANCA,4.76
PB,06/02/2023,GASOLINA,DISLUB,5.09
PB,22/02/2023,DIESEL S10,TEMAPE,6.34
PB,31/01/2023,ETANOL,ALESAT,3.78
PB,31/01/2023,DIESEL,FAN,6.27
PB,13/02/2023,ETANOL,DISLUB,4.13
PB,06/02/2023,DIESEL,BRANCA,6.18
PB,06/02/2023,GASOLINA,BRANCA,4.94
PB,07/02/2023,GASOLINA,IPIRANGA,4.99
PB,14/02/2023,GASOLINA,VIBRA ENERGIA,5.19
PB,01/02/2023,GASOLINA ADITIVADA,IPIRANGA,5.09
PB,07/02/2023,GASOLINA ADITIVADA,IPIRANGA,5.09
