Estado - Sigla,Data da Coleta,Produto,Bandeira,Valor de Venda
RR,07/03/2023,GASOLINA ADITIVADA,BRANCA,6.15
RR,06/03/2023,DIESEL,VIBRA ENERGIA,7.05
RR,06/03/2023,GASOLINA,BRANCA,6.09
RR,07/03/2023,DIESEL,BRANCA,6.95
RR,07/03/2023,DIESEL S10,VIBRA ENERGIA,7.13
RR,06/03/2023,DIESEL S10,VIBRA ENERGIA,7.05
RR,27/02/2023,DIESEL,VIBRA ENERGIA,7.11
RR,28/02/2023,DIESEL,BRANCA,7.14
RR,08/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.09
RR,07/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.18
RR,13/03/2023,DIESEL,VIBRA ENERGIA,7.0
RR,08/03/2023,GASOLINA,VIBRA ENERGIA,6.09
RR,27/02/2023,GASOLINA,BRANCA,5.59
RR,06/03/2023,GASOLINA ADITIVADA,BRANCA,6.19
RR,06/03/2023,ETANOL,BRANCA,4.85
RR,27/02/2023,DIESEL,BRANCA,7.08
RR,14/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.16
RR,27/02/2023,GASOLINA,VIBRA ENERGIA,5.59
RR,14/03/2023,DIESEL,BRANCA,7.05
RR,13/03/2023,GASOLINA ADITIVADA,BRANCA,6.18
RR,13/03/2023,ETANOL,VIBRA ENERGIA,4.79
RR,13/03/2023,DIESEL S10,BRANCA,7.04
RR,13/03/2023,DIESEL,BRANCA,7.0
RR,14/03/2023,GASOLINA ADITIVADA,BRANCA,6.15
RR,27/02/2023,DIESEL S10,VIBRA ENERGIA,7.18
RR,27/02/2023,DIESEL S10,BRANCA,7.12
RR,27/02/2023,ETANOL,VIBRA ENERGIA,4.89
RR,07/03/2023,ETANOL,VIBRA ENERGIA,4.89
RR,13/03/2023,GASOLINA,VIBRA ENERGIA,6.09
RR,07/03/2023,GASOLINA,VIBRA ENERGIA,6.09
RR,28/02/2023,GASOLINA,BRANCA,5.59
RR,07/03/2023,GASOLINA,BRANCA,6.09
RR,28/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.65
RR,14/03/2023,GASOLINA,VIBRA ENERGIA,6.09
RR,01/03/2023,GASOLINA,VIBRA ENERGIA,5.59
RR,14/03/2023,DIESEL,VIBRA ENERGIA,6.96
RR,28/02/2023,GASOLINA,VIBRA ENERGIA,5.59
RR,06/03/2023,GASOLINA,VIBRA ENERGIA,6.09
RR,27/02/2023,ETANOL,BRANCA,4.85
RR,22/03/2023,ETANOL,VIBRA ENERGIA,4.99
RR,21/03/2023,GASOLINA,VIBRA ENERGIA,6.09
RR,29/03/2023,ETANOL,VIBRA ENERGIA,4.89
RR,29/03/2023,GASOLINA ADITIVADA,BRANCA,6.23
RR,22/03/2023,DIESEL,VIBRA ENERGIA,6.95
RR,10/04/2023,ETANOL,VIBRA ENERGIA,4.89
RR,04/04/2023,DIESEL S10,BRANCA,7.04
RR,11/04/2023,ETANOL,VIBRA ENERGIA,4.99
RR,22/03/2023,GASOLINA,BRANCA,6.09
RR,21/03/2023,DIESEL S10,VIBRA ENERGIA,7.02
RR,10/04/2023,DIESEL,BRANCA,7.0
RR,28/03/2023,GASOLINA,VIBRA ENERGIA,6.09
RR,20/03/2023,DIESEL,VIBRA ENERGIA,7.0
RR,03/04/2023,DIESEL,BRANCA,6.95
RR,11/04/2023,GASOLINA ADITIVADA,BRANCA,6.23
RR,11/04/2023,GASOLINA,VIBRA ENERGIA,6.09
RR,28/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.14
RR,20/03/2023,GASOLINA ADITIVADA,BRANCA,6.19
RR,27/03/2023,DIESEL S10,BRANCA,6.99
RR,28/03/2023,ETANOL,VIBRA ENERGIA,4.99
RR,03/04/2023,DIESEL S10,VIBRA ENERGIA,6.99
RR,10/04/2023,DIESEL S10,BRANCA,7.04
RR,21/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.15
RR,28/03/2023,DIESEL S10,VIBRA ENERGIA,6.99
RR,28/03/2023,DIESEL,BRANCA,6.95
RR,29/03/2023,GASOLINA,VIBRA ENERGIA,6.09
RR,20/03/2023,DIESEL,BRANCA,6.99
RR,11/04/2023,DIESEL S10,VIBRA ENERGIA,6.99
RR,21/03/2023,GASOLINA ADITIVADA,BRANCA,6.15
RR,03/04/2023,DIESEL,VIBRA ENERGIA,6.94
RR,29/03/2023,DIESEL,BRANCA,7.09
RR,04/04/2023,GASOLINA ADITIVADA,BRANCA,6.19
RR,27/03/2023,ETANOL,BRANCA,4.85
RR,29/03/2023,GASOLINA,BRANCA,6.09
RR,29/03/2023,DIESEL S10,VIBRA ENERGIA,6.99
RR,04/04/2023,GASOLINA,VIBRA ENERGIA,6.09
RR,03/04/2023,DIESEL S10,BRANCA,6.99
RR,10/04/2023,GASOLINA ADITIVADA,BRANCA,6.18
RR,03/04/2023,GASOLINA,BRANCA,6.09
RR,27/03/2023,ETANOL,VIBRA ENERGIA,4.89
RR,12/04/2023,DIESEL S10,BRANCA,6.98
RR,27/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.14
RR,27/03/2023,DIESEL,VIBRA ENERGIA,6.96
RR,11/04/2023,GASOLINA,BRANCA,6.09
RR,21/03/2023,DIESEL,BRANCA,6.94
RR,20/03/2023,GASOLINA,BRANCA,6.09
RR,28/03/2023,DIESEL,VIBRA ENERGIA,6.95
RR,20/03/2023,ETANOL,VIBRA ENERGIA,4.89
RR,28/03/2023,GASOLINA,BRANCA,6.09
RR,21/03/2023,GASOLINA,BRANCA,6.09
RR,28/03/2023,GASOLINA ADITIVADA,BRANCA,6.15
RR,10/04/2023,GASOLINA,BRANCA,6.09
RR,03/04/2023,GASOLINA,VIBRA ENERGIA,6.09
RR,12/04/2023,GASOLINA ADITIVADA,BRANCA,6.15
RR,22/03/2023,DIESEL S10,VIBRA ENERGIA,6.99
RR,05/04/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.09
RR,10/04/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.17
RR,04/04/2023,DIESEL S10,VIBRA ENERGIA,7.0
RR,04/04/2023,GASOLINA,BRANCA,6.09
RR,04/04/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.14
RR,11/04/2023,DIESEL,BRANCA,6.95
RR,11/04/2023,DIESEL S10,BRANCA,6.99
RR,12/04/2023,GASOLINA,BRANCA,6.09
RR,10/04/2023,DIESEL,VIBRA ENERGIA,6.94
RR,12/04/2023,DIESEL,BRANCA,6.94
RR,04/04/2023,DIESEL,VIBRA ENERGIA,6.96
RR,22/03/2023,DIESEL S10,BRANCA,6.99
RR,20/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.16
RR,22/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.14
RR,10/04/2023,DIESEL S10,VIBRA ENERGIA,6.99
RR,27/03/2023,GASOLINA ADITIVADA,BRANCA,6.18
RR,03/04/2023,ETANOL,BRANCA,4.85
RR,04/04/2023,DIESEL,BRANCA,7.0
RR,27/03/2023,GASOLINA,BRANCA,6.09
RR,21/03/2023,DIESEL S10,BRANCA,6.98
RR,20/03/2023,DIESEL S10,BRANCA,7.02
RR,10/04/2023,GASOLINA,VIBRA ENERGIA,6.09
RR,28/03/2023,DIESEL S10,BRANCA,6.99
RR,03/04/2023,GASOLINA ADITIVADA,BRANCA,6.18
RR,22/03/2023,GASOLINA,VIBRA ENERGIA,6.09
RR,20/03/2023,DIESEL S10,VIBRA ENERGIA,6.92
RR,27/03/2023,DIESEL,BRANCA,6.95
RR,04/04/2023,GNV,VIBRA ENERGIA,4.99
RR,11/04/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.15
RR,27/03/2023,GASOLINA,VIBRA ENERGIA,6.09
RR,11/04/2023,ETANOL,BRANCA,4.95
RR,20/03/2023,ETANOL,BRANCA,4.85
RR,29/03/2023,DIESEL S10,BRANCA,7.13
RR,03/04/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.16
RR,20/03/2023,GASOLINA,VIBRA ENERGIA,6.09
RR,05/04/2023,GASOLINA,VIBRA ENERGIA,6.09
RR,11/04/2023,DIESEL,VIBRA ENERGIA,6.95
RR,21/03/2023,DIESEL,VIBRA ENERGIA,6.97
RR,22/03/2023,DIESEL,BRANCA,6.95
RR,27/03/2023,DIESEL S10,VIBRA ENERGIA,6.99
RR,04/04/2023,ETANOL,VIBRA ENERGIA,4.94
RR,02/05/2023,DIESEL S10,VIBRA ENERGIA,6.98
RR,25/04/2023,GASOLINA,VIBRA ENERGIA,6.09
RR,17/04/2023,ETANOL,VIBRA ENERGIA,4.89
RR,02/05/2023,GASOLINA,BRANCA,6.09
RR,17/04/2023,ETANOL,BRANCA,4.95
RR,17/04/2023,GASOLINA,IPIRANGA,6.09
RR,17/04/2023,DIESEL,IPIRANGA,6.95
RR,25/04/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.16
RR,25/04/2023,GASOLINA ADITIVADA,BRANCA,6.15
RR,17/04/2023,DIESEL S10,BRANCA,7.02
RR,19/04/2023,DIESEL S10,VIBRA ENERGIA,6.99
RR,03/05/2023,ETANOL,VIBRA ENERGIA,5.39
RR,19/04/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.14
RR,25/04/2023,DIESEL,BRANCA,6.95
RR,17/04/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.15
RR,01/05/2023,DIESEL,BRANCA,6.94
RR,18/04/2023,DIESEL S10,VIBRA ENERGIA,6.99
RR,02/05/2023,ETANOL,BRANCA,4.95
RR,18/04/2023,GASOLINA,BRANCA,6.09
RR,24/04/2023,ETANOL,BRANCA,4.95
RR,02/05/2023,GASOLINA ADITIVADA,BRANCA,6.19
RR,26/04/2023,ETANOL,VIBRA ENERGIA,4.99
RR,26/04/2023,DIESEL S10,VIBRA ENERGIA,6.99
RR,01/05/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.15
RR,03/05/2023,DIESEL,VIBRA ENERGIA,6.96
RR,17/04/2023,GASOLINA ADITIVADA,BRANCA,6.18
RR,18/04/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.17
RR,25/04/2023,GASOLINA,BRANCA,6.09
RR,19/04/2023,GASOLINA,VIBRA ENERGIA,6.09
RR,12/04/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.09
