Bandeira,Data da Coleta,Produto,Valor de Venda
RAIZEN,06/03/2023,GNV,96.43
RAIZEN,16/03/2023,GASOLINA,438.2
RAIZEN,15/03/2023,DIESEL,269.74
RAIZEN,03/03/2023,GNV,14.87
RAIZEN,17/03/2023,DIESEL,11.96
RAIZEN,06/03/2023,DIESEL,338.86
RAIZEN,15/03/2023,GNV,49.61
RAIZEN,09/03/2023,ETANOL,269.47
RAIZEN,03/03/2023,GASOLINA,111.55
RAIZEN,02/03/2023,GNV,8.85
RAIZEN,16/03/2023,GASOLINA ADITIVADA,394.05
RAIZEN,27/02/2023,DIESEL,375.31
RAIZEN,15/03/2023,DIESEL S10,488.73
RAIZEN,08/03/2023,ETANOL,532.74
RAIZEN,09/03/2023,GASOLINA,384.65
RAIZEN,28/02/2023,GASOLINA ADITIVADA,781.79
RAIZEN,09/03/2023,GNV,31.15
RAIZEN,14/03/2023,GASOLINA ADITIVADA,1034.54
RAIZEN,23/03/2023,ETANOL,316.1
RAIZEN,07/03/2023,DIESEL,335.24
RAIZEN,16/03/2023,ETANOL,315.28
RAIZEN,27/02/2023,DIESEL S10,831.25
RAIZEN,07/03/2023,GASOLINA ADITIVADA,777.31
RAIZEN,13/03/2023,DIESEL S10,746.64
RAIZEN,23/03/2023,GASOLINA ADITIVADA,426.64
RAIZEN,13/03/2023,GNV,88.61
RAIZEN,03/03/2023,DIESEL S10,79.16
RAIZEN,09/03/2023,DIESEL,189.6
RAIZEN,10/03/2023,DIESEL S10,5.99
RAIZEN,17/03/2023,DIESEL S10,12.16
RAIZEN,06/03/2023,GASOLINA ADITIVADA,978.03
RAIZEN,20/03/2023,GASOLINA,869.63
RAIZEN,20/03/2023,GASOLINA ADITIVADA,814.81
RAIZEN,27/02/2023,GNV,92.73
RAIZEN,27/02/2023,ETANOL,751.0
RAIZEN,16/03/2023,DIESEL S10,281.07
RAIZEN,01/03/2023,DIESEL S10,455.85
RAIZEN,28/02/2023,GASOLINA,815.99
RAIZEN,10/03/2023,GASOLINA ADITIVADA,17.07
RAIZEN,02/03/2023,GASOLINA,386.91
RAIZEN,08/03/2023,GASOLINA ADITIVADA,696.71
RAIZEN,07/03/2023,ETANOL,597.52
RAIZEN,06/03/2023,GASOLINA,1003.26
RAIZEN,15/03/2023,ETANOL,474.03
RAIZEN,17/03/2023,GASOLINA,16.83
RAIZEN,21/03/2023,GASOLINA,1064.63
RAIZEN,02/03/2023,ETANOL,260.48
RAIZEN,02/03/2023,DIESEL S10,285.44
RAIZEN,10/03/2023,DIESEL,11.78
RAIZEN,01/03/2023,GNV,44.54
RAIZEN,23/03/2023,DIESEL,210.9
RAIZEN,13/03/2023,GASOLINA ADITIVADA,946.24
RAIZEN,03/03/2023,DIESEL,59.69
RAIZEN,14/03/2023,GNV,95.42
RAIZEN,28/02/2023,DIESEL S10,629.1
RAIZEN,08/03/2023,GASOLINA,771.58
RAIZEN,13/03/2023,DIESEL,354.96
RAIZEN,24/03/2023,DIESEL S10,6.07
RAIZEN,29/03/2023,ETANOL,556.26
RAIZEN,03/04/2023,DIESEL,419.97
RAIZEN,12/04/2023,GASOLINA,809.25
RAIZEN,27/03/2023,GASOLINA ADITIVADA,802.96
RAIZEN,06/04/2023,DIESEL,248.36
RAIZEN,13/04/2023,DIESEL,162.45
RAIZEN,05/04/2023,DIESEL,317.43
RAIZEN,03/04/2023,GASOLINA,999.51
RAIZEN,05/04/2023,ETANOL,542.72
RAIZEN,10/04/2023,GASOLINA,886.68
RAIZEN,11/04/2023,GASOLINA ADITIVADA,1031.53
RAIZEN,05/04/2023,GNV,63.94
RAIZEN,13/04/2023,ETANOL,302.51
RAIZEN,24/03/2023,GASOLINA ADITIVADA,17.23
RAIZEN,31/03/2023,GASOLINA ADITIVADA,17.75
RAIZEN,03/04/2023,DIESEL S10,693.22
RAIZEN,30/03/2023,GASOLINA ADITIVADA,455.54
RAIZEN,24/03/2023,DIESEL,5.97
RAIZEN,24/03/2023,GNV,5.19
RAIZEN,12/04/2023,GNV,45.23
RAIZEN,28/03/2023,GASOLINA,1014.19
RAIZEN,27/03/2023,GNV,99.9
RAIZEN,28/03/2023,GNV,79.54
RAIZEN,03/04/2023,GASOLINA ADITIVADA,922.07
RAIZEN,03/04/2023,GNV,66.99
RAIZEN,24/03/2023,GASOLINA,16.64
RAIZEN,03/04/2023,ETANOL,689.97
RAIZEN,07/04/2023,DIESEL,11.98
RAIZEN,27/03/2023,GASOLINA,846.36
RAIZEN,04/04/2023,GASOLINA ADITIVADA,833.07
RAIZEN,05/04/2023,DIESEL S10,522.43
RAIZEN,06/04/2023,ETANOL,356.29
RAIZEN,13/04/2023,GNV,31.82
RAIZEN,07/04/2023,GASOLINA,47.61
RAIZEN,10/04/2023,DIESEL,407.47
RAIZEN,28/03/2023,GASOLINA ADITIVADA,924.87
RAIZEN,04/04/2023,ETANOL,617.3
RAIZEN,11/04/2023,DIESEL,489.31
RAIZEN,29/03/2023,DIESEL,324.37
RAIZEN,04/04/2023,DIESEL S10,612.45
RAIZEN,10/04/2023,GNV,69.76
RAIZEN,29/03/2023,DIESEL S10,540.22
RAIZEN,31/03/2023,GASOLINA,22.82
RAIZEN,05/04/2023,GASOLINA ADITIVADA,770.87
RAIZEN,07/04/2023,GNV,4.69
RAIZEN,04/04/2023,GNV,97.52
RAIZEN,27/03/2023,ETANOL,559.91
RAIZEN,29/03/2023,GASOLINA,831.9
RAIZEN,06/04/2023,DIESEL S10,387.79
RAIZEN,10/04/2023,ETANOL,610.58
RAIZEN,31/03/2023,DIESEL S10,11.68
RAIZEN,27/03/2023,DIESEL S10,641.34
RAIZEN,11/04/2023,DIESEL S10,758.22
RAIZEN,28/03/2023,DIESEL S10,684.4
RAIZEN,30/03/2023,DIESEL S10,335.8
RAIZEN,07/04/2023,GASOLINA ADITIVADA,43.59
RAIZEN,12/04/2023,DIESEL,379.02
RAIZEN,11/04/2023,GASOLINA,1119.17
RAIZEN,10/04/2023,GASOLINA ADITIVADA,826.82
RAIZEN,31/03/2023,ETANOL,16.8
RAIZEN,30/03/2023,DIESEL,240.87
RAIZEN,07/04/2023,ETANOL,36.59
RAIZEN,07/04/2023,DIESEL S10,35.48
RAIZEN,28/03/2023,ETANOL,711.23
RAIZEN,27/03/2023,DIESEL,368.44
RAIZEN,05/04/2023,GASOLINA,794.67
RAIZEN,04/04/2023,DIESEL,449.79
RAIZEN,30/03/2023,ETANOL,322.51
RAIZEN,11/04/2023,GNV,96.92
RAIZEN,28/03/2023,DIESEL,411.63
RAIZEN,29/03/2023,GNV,40.4
RAIZEN,06/04/2023,GNV,28.3
RAIZEN,06/04/2023,GASOLINA ADITIVADA,464.77
RAIZEN,23/03/2023,GNV,17.78
RAIZEN,11/04/2023,ETANOL,793.02
RAIZEN,12/04/2023,GASOLINA ADITIVADA,726.85
RAIZEN,13/04/2023,GASOLINA,415.34
RAIZEN,31/03/2023,DIESEL,5.89
RAIZEN,12/04/2023,DIESEL S10,546.12
RAIZEN,13/04/2023,DIESEL S10,278.29
RAIZEN,29/03/2023,GASOLINA ADITIVADA,718.93
RAIZEN,30/03/2023,GNV,18.63
RAIZEN,12/04/2023,ETANOL,541.72
RAIZEN,04/04/2023,GASOLINA,893.17
RAIZEN,06/04/2023,GASOLINA,528.8
RAIZEN,10/04/2023,DIESEL S10,622.88
RAIZEN,30/03/2023,GASOLINA,457.07
RAIZEN,24/03/2023,ETANOL,12.8
RAIZEN,13/04/2023,GASOLINA ADITIVADA,385.57
RAIZEN,14/04/2023,DIESEL S10,11.46
RAIZEN,24/04/2023,ETANOL,719.8
RAIZEN,02/05/2023,GNV,101.82
RAIZEN,02/05/2023,DIESEL S10,774.13
RAIZEN,19/04/2023,DIESEL,428.44
RAIZEN,19/04/2023,GASOLINA,1026.97
RAIZEN,03/05/2023,DIESEL,410.41
RAIZEN,01/05/2023,ETANOL,566.9
RAIZEN,04/05/2023,ETANOL,401.55
RAIZEN,05/05/2023,ETANOL,108.13
RAIZEN,03/05/2023,DIESEL S10,609.48
RAIZEN,28/04/2023,GASOLINA ADITIVADA,35.58
RAIZEN,24/04/2023,GNV,82.32
RAIZEN,20/04/2023,DIESEL S10,406.96
RAIZEN,20/04/2023,GASOLINA,590.21
RAIZEN,04/05/2023,GASOLINA ADITIVADA,501.3
RAIZEN,27/04/2023,GASOLINA,455.27
RAIZEN,28/04/2023,GASOLINA,34.32
RAIZEN,01/05/2023,GASOLINA,786.87
RAIZEN,03/05/2023,GASOLINA,959.8
RAIZEN,25/04/2023,ETANOL,765.19
RAIZEN,02/05/2023,GASOLINA,1117.57
RAIZEN,01/05/2023,DIESEL S10,497.36
RAIZEN,25/04/2023,GASOLINA,1082.6
RAIZEN,03/05/2023,ETANOL,698.64
RAIZEN,14/04/2023,ETANOL,4.89
RAIZEN,18/04/2023,GASOLINA,653.96
RAIZEN,04/05/2023,GNV,22.11
RAIZEN,27/04/2023,DIESEL S10,316.94
RAIZEN,05/05/2023,DIESEL,63.2
RAIZEN,20/04/2023,GASOLINA ADITIVADA,510.73
RAIZEN,04/05/2023,DIESEL,268.77
RAIZEN,25/04/2023,GASOLINA ADITIVADA,979.92
RAIZEN,04/05/2023,DIESEL S10,403.74
RAIZEN,18/04/2023,ETANOL,453.69
RAIZEN,27/04/2023,GASOLINA ADITIVADA,433.34
RAIZEN,28/04/2023,ETANOL,26.12
RAIZEN,18/04/2023,GNV,83.33
RAIZEN,21/04/2023,GASOLINA,76.02
RAIZEN,24/04/2023,DIESEL S10,658.59
RAIZEN,20/04/2023,DIESEL,257.14
RAIZEN,21/04/2023,DIESEL S10,61.31
RAIZEN,21/04/2023,DIESEL,27.33
RAIZEN,18/04/2023,GASOLINA ADITIVADA,597.38
RAIZEN,17/04/2023,DIESEL,372.16
RAIZEN,26/04/2023,DIESEL S10,480.68
RAIZEN,28/04/2023,DIESEL,27.91
RAIZEN,14/04/2023,GASOLINA,10.76
RAIZEN,21/04/2023,ETANOL,55.28
RAIZEN,02/05/2023,DIESEL,423.39
RAIZEN,27/04/2023,DIESEL,217.57
RAIZEN,17/04/2023,GNV,90.7
RAIZEN,25/04/2023,DIESEL,500.94
RAIZEN,19/04/2023,ETANOL,695.84
RAIZEN,26/04/2023,GNV,45.36
RAIZEN,26/04/2023,GASOLINA,738.13
RAIZEN,03/05/2023,GNV,64.19
RAIZEN,21/04/2023,GASOLINA ADITIVADA,51.19
RAIZEN,05/05/2023,GASOLINA,148.75
RAIZEN,17/04/2023,GASOLINA,1002.15
RAIZEN,27/04/2023,GNV,37.08
RAIZEN,17/04/2023,DIESEL S10,632.52
RAIZEN,03/05/2023,GASOLINA ADITIVADA,874.2
RAIZEN,01/05/2023,DIESEL,295.46
RAIZEN,01/05/2023,GNV,72.8
RAIZEN,18/04/2023,DIESEL,323.05
RAIZEN,19/04/2023,GNV,60.27
RAIZEN,02/05/2023,ETANOL,783.69
RAIZEN,17/04/2023,ETANOL,683.84
RAIZEN,20/04/2023,ETANOL,429.25
RAIZEN,26/04/2023,ETANOL,513.07
RAIZEN,05/05/2023,DIESEL S10,98.2
RAIZEN,24/04/2023,DIESEL,418.02
RAIZEN,19/04/2023,DIESEL S10,737.1
RAIZEN,24/04/2023,GASOLINA,1008.37
RAIZEN,05/05/2023,GASOLINA ADITIVADA,138.92
RAIZEN,04/05/2023,GASOLINA,530.43
RAIZEN,25/04/2023,GNV,103.33
RAIZEN,26/04/2023,GASOLINA ADITIVADA,635.88
RAIZEN,19/04/2023,GASOLINA ADITIVADA,922.53
RAIZEN,24/04/2023,GASOLINA ADITIVADA,913.09
RAIZEN,17/04/2023,GASOLINA ADITIVADA,953.08
RAIZEN,27/04/2023,ETANOL,338.47
RAIZEN,18/04/2023,DIESEL S10,441.75
RAIZEN,25/04/2023,DIESEL S10,738.59
RAIZEN,14/04/2023,GASOLINA ADITIVADA,11.18
RAIZEN,20/04/2023,GNV,36.33
RAIZEN,26/04/2023,DIESEL,287.54
RAIZEN,01/05/2023,GASOLINA ADITIVADA,761.29
RAIZEN,02/05/2023,GASOLINA ADITIVADA,955.62
RAIZEN,28/04/2023,DIESEL S10,17.09
RAIZEN,10/05/2023,GASOLINA,905.85
RAIZEN,25/05/2023,GASOLINA ADITIVADA,450.81
RAIZEN,12/05/2023,GASOLINA,28.15
RAIZEN,25/05/2023,DIESEL,240.37
RAIZEN,10/05/2023,GASOLINA ADITIVADA,861.55
RAIZEN,17/05/2023,DIESEL,365.29
RAIZEN,15/05/2023,GASOLINA ADITIVADA,925.28
RAIZEN,18/05/2023,GNV,4.35
RAIZEN,19/05/2023,DIESEL,4.89
RAIZEN,18/05/2023,GASOLINA,463.08
RAIZEN,24/05/2023,ETANOL,591.67
