Estado - Sigla,Data da Coleta,Produto,Bandeira,Valor de Venda
BA,24/01/2023,ETANOL,VIBRA ENERGIA,4.48
BA,10/01/2023,GNV,VIBRA ENERGIA,4.16
BA,12/01/2023,DIESEL,BRANCA,6.43
BA,18/01/2023,GASOLINA,VIBRA ENERGIA,5.55
BA,17/01/2023,GASOLINA,PETROBAHIA,5.3
BA,12/01/2023,DIESEL S10,ALESAT,6.45
BA,16/01/2023,DIESEL S10,RAIZEN,6.99
BA,26/01/2023,GASOLINA,RAIZEN,5.72
BA,23/01/2023,GASOLINA,IPIRANGA,5.57
BA,12/01/2023,DIESEL,PETROBAHIA,6.18
BA,12/01/2023,GASOLINA,ALESAT,5.52
BA,19/01/2023,DIESEL S10,BRANCA,6.46
BA,24/01/2023,DIESEL,ALESAT,6.52
BA,30/01/2023,DIESEL S10,VIBRA ENERGIA,6.65
BA,23/02/2023,DIESEL S10,IPIRANGA,6.24
BA,08/02/2023,ETANOL,VIBRA ENERGIA,4.43
BA,02/02/2023,DIESEL,BRANCA,6.31
BA,06/02/2023,GASOLINA ADITIVADA,RAIZEN,5.69
BA,15/02/2023,GASOLINA,VIBRA ENERGIA,5.16
BA,21/02/2023,GASOLINA ADITIVADA,BRANCA,5.34
BA,20/02/2023,DIESEL,VIBRA ENERGIA,5.8
BA,02/02/2023,ETANOL,RAIZEN,4.65
BA,01/02/2023,DIESEL,PETROBAHIA,6.18
BA,15/02/2023,GASOLINA,IPIRANGA,5.21
BA,13/02/2023,ETANOL,IPIRANGA,4.3
BA,01/02/2023,ETANOL,VIBRA ENERGIA,4.57
BA,30/01/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.75
BA,26/01/2023,GASOLINA,ALESAT,5.45
BA,23/02/2023,DIESEL,BRANCA,6.05
BA,24/02/2023,DIESEL S10,IPIRANGA,6.39
BA,02/02/2023,DIESEL,IPIRANGA,6.53
BA,20/02/2023,DIESEL,IPIRANGA,5.79
BA,02/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.92
BA,16/02/2023,DIESEL,VIBRA ENERGIA,5.99
BA,02/02/2023,GNV,RAIZEN,4.16
BA,06/02/2023,DIESEL,BRANCA,6.24
BA,08/02/2023,ETANOL,ALESAT,4.39
BA,13/02/2023,GASOLINA ADITIVADA,LARCO,5.14
BA,23/02/2023,ETANOL,BRANCA,4.37
BA,30/01/2023,DIESEL,VIBRA ENERGIA,6.53
BA,23/02/2023,GNV,VIBRA ENERGIA,4.17
BA,31/01/2023,ETANOL,LARCO,4.54
BA,31/01/2023,DIESEL S10,PETROBAHIA,6.48
BA,23/02/2023,DIESEL S10,VIBRA ENERGIA,6.31
BA,20/02/2023,ETANOL,VIBRA ENERGIA,4.15
BA,24/02/2023,GASOLINA ADITIVADA,RAIZEN,5.94
BA,02/02/2023,ETANOL,BRANCA,4.6
BA,02/02/2023,GASOLINA,BRANCA,5.59
BA,08/02/2023,ETANOL,IPIRANGA,4.41
BA,14/02/2023,ETANOL,IPIRANGA,4.33
BA,22/02/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.45
BA,02/02/2023,DIESEL S10,VIBRA ENERGIA,6.59
BA,13/02/2023,GASOLINA,LARCO,5.14
BA,08/02/2023,GASOLINA,IPIRANGA,5.37
BA,09/02/2023,DIESEL S10,IPIRANGA,6.57
BA,14/02/2023,DIESEL S10,ALESAT,5.64
BA,15/02/2023,GASOLINA ADITIVADA,LARCO,5.05
BA,16/02/2023,GNV,RAIZEN,4.19
