Estado - Sigla,Data da Coleta,Produto,Bandeira,Valor de Venda
AC,05/04/2023,DIESEL,BRANCA,6.64
AC,12/04/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.95
AC,05/04/2023,DIESEL S10,SABBÁ,6.34
AC,22/03/2023,DIESEL S10,BRANCA,6.99
AC,28/03/2023,GASOLINA,ATEM' S,6.97
AC,05/04/2023,DIESEL,IPIRANGA,6.93
AC,12/04/2023,GASOLINA,VIBRA ENERGIA,5.92
AC,22/03/2023,GASOLINA ADITIVADA,BRANCA,5.74
AC,05/04/2023,GASOLINA,VIBRA ENERGIA,5.87
AC,29/03/2023,GASOLINA,IPIRANGA,5.83
AC,12/04/2023,DIESEL,IPIRANGA,6.79
AC,29/03/2023,DIESEL,IPIRANGA,6.81
AC,12/04/2023,DIESEL S10,VIBRA ENERGIA,6.64
AC,12/04/2023,GASOLINA,IPIRANGA,5.94
AC,29/03/2023,DIESEL,VIBRA ENERGIA,6.74
AC,12/04/2023,GASOLINA,SABBÁ,5.95
AC,29/03/2023,DIESEL,SABBÁ,6.28
AC,29/03/2023,GASOLINA ADITIVADA,SABBÁ,5.67
AC,29/03/2023,GASOLINA ADITIVADA,IPIRANGA,5.96
AC,29/03/2023,GASOLINA,VIBRA ENERGIA,5.84
AC,05/04/2023,DIESEL S10,VIBRA ENERGIA,6.72
AC,05/04/2023,GASOLINA,SABBÁ,5.84
AC,05/04/2023,DIESEL,VIBRA ENERGIA,6.68
AC,05/04/2023,GASOLINA ADITIVADA,IPIRANGA,6.22
AC,19/04/2023,DIESEL S10,BRANCA,6.59
AC,19/04/2023,GASOLINA,SABBÁ,5.87
AC,01/05/2023,DIESEL,IPIRANGA,7.54
AC,26/04/2023,GASOLINA,VIBRA ENERGIA,5.94
AC,26/04/2023,GASOLINA ADITIVADA,SABBÁ,5.79
AC,26/04/2023,DIESEL,SABBÁ,6.28
AC,03/05/2023,GASOLINA,VIBRA ENERGIA,5.99
AC,26/04/2023,DIESEL S10,BRANCA,6.59
AC,26/04/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.96
AC,03/05/2023,ETANOL,VIBRA ENERGIA,4.59
AC,19/04/2023,GASOLINA ADITIVADA,SABBÁ,5.79
AC,24/04/2023,GASOLINA,IPIRANGA,6.97
AC,19/04/2023,ETANOL,VIBRA ENERGIA,4.39
