Estado - Sigla,Data da Coleta,Produto,Bandeira,Valor de Venda
SE,08/03/2023,ETANOL,VIBRA ENERGIA,4.01
SE,27/02/2023,GASOLINA ADITIVADA,RAIZEN,5.19
SE,16/03/2023,DIESEL S10,VIBRA ENERGIA,5.96
SE,08/03/2023,DIESEL,VIBRA ENERGIA,5.48
SE,22/03/2023,DIESEL S10,BRANCA,5.63
SE,29/03/2023,ETANOL,RAIZEN,4.09
SE,21/03/2023,ETANOL,VIBRA ENERGIA,4.24
SE,21/03/2023,GASOLINA,RAIZEN,5.34
SE,11/04/2023,ETANOL,VIBRA ENERGIA,4.15
SE,11/04/2023,DIESEL,VIBRA ENERGIA,5.63
SE,21/03/2023,DIESEL S10,VIBRA ENERGIA,6.69
SE,21/03/2023,ETANOL,BRANCA,4.19
SE,05/04/2023,DIESEL S10,VIBRA ENERGIA,5.62
SE,21/03/2023,GASOLINA,PETROX DISTRIBUIDORA,5.69
SE,28/03/2023,DIESEL S10,BRANCA,5.6
SE,13/04/2023,ETANOL,BRANCA,4.29
SE,28/03/2023,ETANOL,BRANCA,4.0
SE,06/04/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.57
SE,28/03/2023,DIESEL S10,VIBRA ENERGIA,5.66
SE,29/03/2023,DIESEL,VIBRA ENERGIA,6.02
SE,13/04/2023,GASOLINA ADITIVADA,PETROX DISTRIBUIDORA,5.54
SE,23/03/2023,ETANOL,BRANCA,4.03
SE,22/03/2023,DIESEL S10,PETROX DISTRIBUIDORA,6.17
SE,05/04/2023,DIESEL S10,BRANCA,5.62
SE,12/04/2023,ETANOL,RAIZEN,4.19
SE,22/03/2023,GASOLINA ADITIVADA,BRANCA,5.49
SE,06/04/2023,ETANOL,RAIZEN,4.19
SE,22/03/2023,GASOLINA,PETROX DISTRIBUIDORA,5.68
SE,13/04/2023,DIESEL,VIBRA ENERGIA,5.49
SE,29/03/2023,DIESEL S10,VIBRA ENERGIA,6.11
SE,28/03/2023,GASOLINA,VIBRA ENERGIA,5.32
SE,29/03/2023,GASOLINA ADITIVADA,RAIZEN,5.85
SE,21/03/2023,DIESEL S10,BRANCA,5.99
SE,23/03/2023,GASOLINA,BRANCA,5.3
SE,22/03/2023,DIESEL,VIBRA ENERGIA,5.69
SE,23/03/2023,GASOLINA ADITIVADA,RAIZEN,5.56
