Regiao - Sigla,Data da Coleta,Produto,Bandeira,Valor de Venda
N,30/03/2023,DIESEL S10,VIBRA ENERGIA,6.75
N,06/04/2023,ETANOL,BRANCA,4.28
N,03/04/2023,DIESEL S10,ALESAT,5.86
N,03/04/2023,DIESEL S10,IPIRANGA,6.49
N,10/04/2023,ETANOL,SABBÁ,4.66
N,28/03/2023,DIESEL,VIBRA ENERGIA,6.22
N,27/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.1
N,06/04/2023,DIESEL S10,BRANCA,5.98
N,03/04/2023,GASOLINA ADITIVADA,IPIRANGA,6.12
N,28/03/2023,GASOLINA,SABBÁ,5.54
N,29/03/2023,ETANOL,BRANCA,4.53
N,04/04/2023,ETANOL,IPIRANGA,4.66
N,13/04/2023,GASOLINA,VIBRA ENERGIA,5.45
N,27/03/2023,DIESEL S10,BRANCA,6.18
N,27/03/2023,ETANOL,IPIRANGA,4.63
N,03/04/2023,ETANOL,SABBÁ,4.47
N,23/03/2023,GASOLINA ADITIVADA,BRANCA,5.56
N,29/03/2023,GASOLINA ADITIVADA,IPIRANGA,5.93
N,03/04/2023,DIESEL,EQUADOR,6.12
N,23/03/2023,ETANOL,BRANCA,4.49
N,28/03/2023,DIESEL S10,RAIZEN,6.29
N,03/04/2023,DIESEL,SIMARELLI,5.95
N,11/04/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.14
N,03/04/2023,ETANOL,ALESAT,4.54
N,03/04/2023,DIESEL S10,RAIZEN,5.73
N,20/03/2023,DIESEL S10,ALESAT,5.86
N,28/03/2023,ETANOL,VIBRA ENERGIA,4.54
N,05/04/2023,ETANOL,ALESAT,4.45
N,11/04/2023,ETANOL,BRANCA,4.63
N,20/03/2023,DIESEL S10,SABBÁ,6.49
N,24/03/2023,DIESEL,VIBRA ENERGIA,5.72
N,28/03/2023,DIESEL S10,EQUADOR,6.32
N,03/04/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.12
N,27/03/2023,GASOLINA,VIBRA ENERGIA,6.05
N,30/03/2023,DIESEL S10,ALESAT,6.52
N,04/04/2023,ETANOL,BRANCA,4.4
N,03/04/2023,ETANOL,ATEM' S,4.29
N,07/04/2023,GASOLINA ADITIVADA,SABBÁ,5.85
N,04/04/2023,GASOLINA,EQUADOR,5.59
N,03/04/2023,ETANOL,RAIZEN,4.59
N,27/03/2023,DIESEL,EQUADOR,6.22
N,03/04/2023,DIESEL S10,SABBÁ,6.31
N,27/03/2023,GASOLINA,EQUADOR,6.23
N,30/03/2023,DIESEL,IPIRANGA,6.24
N,03/04/2023,GASOLINA,ALESAT,5.55
N,11/04/2023,DIESEL S10,SABBÁ,6.38
N,24/03/2023,GASOLINA ADITIVADA,IPIRANGA,5.74
N,11/04/2023,DIESEL,VIBRA ENERGIA,6.33
N,30/03/2023,GASOLINA,BRANCA,5.37
N,05/04/2023,DIESEL S10,BRANCA,6.67
N,23/03/2023,GASOLINA ADITIVADA,IPIRANGA,5.58
N,27/03/2023,ETANOL,VIBRA ENERGIA,4.57
N,30/03/2023,GASOLINA,ALESAT,5.62
N,06/04/2023,ETANOL,RAIZEN,4.49
N,12/04/2023,GASOLINA,VIBRA ENERGIA,6.02
N,10/04/2023,GASOLINA ADITIVADA,IPIRANGA,6.09
N,22/03/2023,DIESEL,SABBÁ,6.39
N,22/03/2023,DIESEL S10,RAIZEN,5.7
N,11/04/2023,GASOLINA,BRANCA,5.91
N,27/03/2023,DIESEL S10,SABBÁ,6.29
N,06/04/2023,DIESEL,VIBRA ENERGIA,6.01
N,04/04/2023,GASOLINA ADITIVADA,RAIZEN,6.25
N,11/04/2023,DIESEL S10,VIBRA ENERGIA,6.47
N,12/04/2023,GASOLINA ADITIVADA,SABBÁ,6.4
N,04/04/2023,GASOLINA,IPIRANGA,5.86
N,03/04/2023,ETANOL,SIMARELLI,4.59
N,24/03/2023,GASOLINA,VIBRA ENERGIA,5.56
N,12/04/2023,ETANOL,IPIRANGA,5.11
N,05/04/2023,GASOLINA,VIBRA ENERGIA,6.01
N,06/04/2023,GASOLINA,BRANCA,5.23
N,03/04/2023,GASOLINA,ATEM' S,6.29
N,27/03/2023,GASOLINA ADITIVADA,IPIRANGA,6.07
N,06/04/2023,DIESEL,RAIZEN,5.66
N,23/03/2023,ETANOL,ALESAT,4.45
N,05/04/2023,GASOLINA,IPIRANGA,6.08
N,22/03/2023,DIESEL S10,BRANCA,6.26
N,05/04/2023,DIESEL S10,EQUADOR,7.14
N,12/04/2023,DIESEL,IPIRANGA,6.76
N,10/04/2023,GASOLINA,IPIRANGA,5.9
N,10/04/2023,DIESEL S10,VIBRA ENERGIA,6.52
N,06/04/2023,DIESEL,SABBÁ,6.08
N,04/04/2023,ETANOL,SABBÁ,4.85
N,27/03/2023,DIESEL,SABBÁ,6.27
N,22/03/2023,ETANOL,RAIZEN,4.7
N,10/04/2023,DIESEL S10,ATEM' S,6.64
N,22/03/2023,GASOLINA ADITIVADA,BRANCA,5.79
N,29/03/2023,ETANOL,IPIRANGA,4.71
N,06/04/2023,ETANOL,VIBRA ENERGIA,4.44
N,21/03/2023,ETANOL,BRANCA,4.38
N,21/03/2023,ETANOL,IPIRANGA,4.79
N,29/03/2023,GASOLINA ADITIVADA,SABBÁ,5.93
N,28/03/2023,GASOLINA,IPIRANGA,5.92
N,27/03/2023,DIESEL,IPIRANGA,6.59
N,04/04/2023,GASOLINA ADITIVADA,BRANCA,5.99
N,12/04/2023,GASOLINA,SABBÁ,6.24
N,21/03/2023,GASOLINA ADITIVADA,BRANCA,6.16
N,27/03/2023,DIESEL,ATEM' S,6.07
N,11/04/2023,DIESEL S10,BRANCA,6.22
N,04/04/2023,GASOLINA ADITIVADA,IPIRANGA,5.89
N,12/04/2023,DIESEL,SABBÁ,6.26
N,22/03/2023,ETANOL,SABBÁ,5.54
N,30/03/2023,ETANOL,IPIRANGA,4.95
N,30/03/2023,ETANOL,VIBRA ENERGIA,5.11
N,27/03/2023,ETANOL,EQUADOR,4.44
N,05/04/2023,DIESEL,IPIRANGA,6.71
N,04/04/2023,GASOLINA ADITIVADA,EQUADOR,5.39
N,13/04/2023,GASOLINA ADITIVADA,BRANCA,5.59
N,20/03/2023,GASOLINA ADITIVADA,ATEM' S,6.59
N,27/03/2023,DIESEL S10,ALESAT,5.84
N,21/03/2023,DIESEL,IPIRANGA,6.56
N,23/03/2023,DIESEL,BRANCA,6.71
N,06/04/2023,GASOLINA,SABBÁ,5.47
N,13/04/2023,GASOLINA,IPIRANGA,5.41
N,27/03/2023,GASOLINA ADITIVADA,SABBÁ,6.38
N,20/03/2023,ETANOL,EQUADOR,4.29
N,30/03/2023,GASOLINA ADITIVADA,BRANCA,5.63
N,21/03/2023,DIESEL S10,VIBRA ENERGIA,6.46
N,28/03/2023,ETANOL,ATEM' S,4.68
N,20/03/2023,GASOLINA ADITIVADA,ALESAT,5.75
N,27/03/2023,GASOLINA,SABBÁ,6.19
N,27/03/2023,GASOLINA ADITIVADA,ATEM' S,6.29
N,12/04/2023,DIESEL S10,IPIRANGA,6.92
N,10/04/2023,GASOLINA,BRANCA,5.57
N,21/03/2023,GASOLINA ADITIVADA,IPIRANGA,6.01
N,21/03/2023,ETANOL,SIMARELLI,4.39
N,06/04/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.76
N,03/04/2023,DIESEL S10,ATEM' S,6.05
N,04/04/2023,GASOLINA,ALESAT,5.8
N,03/04/2023,GASOLINA,SABBÁ,6.01
N,29/03/2023,GASOLINA,SABBÁ,5.75
N,04/04/2023,GASOLINA,ATEM' S,6.13
N,20/03/2023,GASOLINA ADITIVADA,SABBÁ,6.39
N,03/04/2023,GASOLINA ADITIVADA,ALESAT,5.65
N,03/04/2023,GASOLINA ADITIVADA,RAIZEN,6.29
N,14/04/2023,GASOLINA ADITIVADA,BRANCA,5.75
N,20/03/2023,GASOLINA ADITIVADA,BRANCA,6.01
N,28/03/2023,DIESEL,EQUADOR,6.1
N,20/03/2023,ETANOL,BRANCA,4.65
N,23/03/2023,GASOLINA,IPIRANGA,5.51
N,30/03/2023,GASOLINA,SABBÁ,5.57
N,23/03/2023,DIESEL S10,BRANCA,6.27
N,28/03/2023,GASOLINA ADITIVADA,IPIRANGA,6.03
N,29/03/2023,ETANOL,SABBÁ,4.47
N,27/03/2023,DIESEL,SIMARELLI,6.27
N,05/04/2023,GASOLINA,ALESAT,5.58
N,22/03/2023,GASOLINA ADITIVADA,SABBÁ,5.85
N,28/03/2023,GASOLINA,EQUADOR,5.59
N,06/04/2023,GASOLINA,RAIZEN,5.73
N,03/04/2023,ETANOL,IPIRANGA,4.72
N,13/04/2023,DIESEL S10,BRANCA,6.03
N,11/04/2023,DIESEL,BRANCA,6.49
N,06/04/2023,ETANOL,SABBÁ,4.29
N,03/04/2023,ETANOL,BRANCA,4.65
N,12/04/2023,DIESEL,VIBRA ENERGIA,6.51
N,21/03/2023,GASOLINA ADITIVADA,SABBÁ,6.21
N,24/03/2023,GASOLINA,BRANCA,5.31
N,05/04/2023,GASOLINA,BRANCA,5.92
N,12/04/2023,DIESEL,BRANCA,6.65
N,24/03/2023,ETANOL,VIBRA ENERGIA,4.66
N,27/03/2023,ETANOL,ALESAT,4.54
N,20/03/2023,DIESEL,BRANCA,6.38
N,23/03/2023,DIESEL S10,SABBÁ,6.04
N,28/03/2023,ETANOL,BRANCA,4.46
N,20/03/2023,DIESEL S10,EQUADOR,6.39
N,22/03/2023,GASOLINA,RAIZEN,5.81
N,28/03/2023,DIESEL,IPIRANGA,6.33
N,05/04/2023,DIESEL,ATEM' S,6.44
N,11/04/2023,DIESEL,IPIRANGA,6.39
N,11/04/2023,GASOLINA,VIBRA ENERGIA,6.04
N,21/03/2023,GASOLINA,BRANCA,5.87
N,23/03/2023,DIESEL S10,ALESAT,6.63
N,21/03/2023,GASOLINA ADITIVADA,SIMARELLI,5.68
N,27/03/2023,ETANOL,SIMARELLI,4.59
N,29/03/2023,DIESEL S10,VIBRA ENERGIA,6.57
N,21/03/2023,ETANOL,ATEM' S,4.48
N,28/03/2023,DIESEL S10,VIBRA ENERGIA,6.38
N,28/03/2023,GASOLINA ADITIVADA,RAIZEN,5.69
N,06/04/2023,DIESEL S10,RAIZEN,5.79
N,22/03/2023,GASOLINA,EQUADOR,5.96
N,22/03/2023,DIESEL,EQUADOR,6.45
N,30/03/2023,DIESEL,VIBRA ENERGIA,6.27
N,07/04/2023,DIESEL S10,IPIRANGA,6.31
N,21/03/2023,DIESEL,VIBRA ENERGIA,6.34
N,21/03/2023,DIESEL S10,BRANCA,6.28
N,23/03/2023,DIESEL,SABBÁ,6.08
N,20/03/2023,ETANOL,ALESAT,4.54
N,05/04/2023,ETANOL,IPIRANGA,5.05
N,20/03/2023,ETANOL,VIBRA ENERGIA,4.6
N,30/03/2023,DIESEL,BRANCA,5.97
N,05/04/2023,DIESEL S10,IPIRANGA,6.82
N,05/04/2023,GASOLINA ADITIVADA,ALESAT,5.64
N,30/03/2023,GASOLINA ADITIVADA,ALESAT,5.59
N,28/03/2023,GASOLINA ADITIVADA,BRANCA,6.1
N,13/04/2023,DIESEL,IPIRANGA,6.25
N,10/04/2023,DIESEL,BRANCA,6.1
N,06/04/2023,ETANOL,IPIRANGA,4.5
N,24/03/2023,GASOLINA ADITIVADA,BRANCA,5.37
N,21/03/2023,GASOLINA,VIBRA ENERGIA,6.11
N,27/03/2023,DIESEL,RAIZEN,5.64
N,06/04/2023,DIESEL,IPIRANGA,5.61
N,12/04/2023,GASOLINA ADITIVADA,IPIRANGA,6.3
N,23/03/2023,GASOLINA ADITIVADA,ALESAT,5.58
N,20/03/2023,GASOLINA,ALESAT,5.64
N,28/03/2023,GASOLINA ADITIVADA,SABBÁ,5.73
N,27/03/2023,GASOLINA,ALESAT,5.57
N,04/04/2023,GASOLINA,BRANCA,5.76
N,04/04/2023,GNV,VIBRA ENERGIA,4.99
N,04/04/2023,DIESEL,VIBRA ENERGIA,6.27
N,05/04/2023,GASOLINA ADITIVADA,ATEM' S,6.45
N,04/04/2023,GASOLINA ADITIVADA,SABBÁ,5.92
N,10/04/2023,DIESEL S10,IPIRANGA,6.27
N,22/03/2023,ETANOL,IPIRANGA,5.05
N,28/03/2023,GASOLINA,ATEM' S,6.2
N,04/04/2023,DIESEL S10,BRANCA,6.06
N,04/04/2023,DIESEL,BRANCA,6.24
N,24/03/2023,ETANOL,BRANCA,4.26
N,20/03/2023,DIESEL S10,ATEM' S,6.23
N,04/04/2023,DIESEL,IPIRANGA,6.12
N,10/04/2023,GASOLINA ADITIVADA,BRANCA,5.87
N,22/03/2023,GASOLINA,ALESAT,5.8
N,04/04/2023,DIESEL S10,VIBRA ENERGIA,6.36
N,07/04/2023,GASOLINA ADITIVADA,IPIRANGA,5.53
N,05/04/2023,DIESEL,EQUADOR,6.74
N,24/03/2023,ETANOL,RAIZEN,4.19
N,28/03/2023,DIESEL,BRANCA,6.38
N,06/04/2023,DIESEL S10,SABBÁ,6.09
N,12/04/2023,DIESEL S10,VIBRA ENERGIA,6.59
N,20/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.1
N,20/03/2023,GASOLINA ADITIVADA,EQUADOR,6.64
N,24/03/2023,DIESEL S10,IPIRANGA,5.89
N,30/03/2023,DIESEL S10,IPIRANGA,6.46
N,06/04/2023,GASOLINA,IPIRANGA,5.32
N,11/04/2023,DIESEL S10,IPIRANGA,6.39
N,28/03/2023,GASOLINA,BRANCA,5.78
N,06/04/2023,GASOLINA ADITIVADA,RAIZEN,5.99
N,11/04/2023,ETANOL,ATEM' S,4.79
N,05/04/2023,DIESEL,SABBÁ,6.41
N,04/04/2023,DIESEL,RAIZEN,5.56
N,28/03/2023,DIESEL S10,SABBÁ,6.47
N,20/03/2023,GASOLINA,VIBRA ENERGIA,6.01
N,11/04/2023,GASOLINA ADITIVADA,SABBÁ,5.97
N,24/03/2023,DIESEL S10,BRANCA,5.53
N,20/03/2023,GASOLINA ADITIVADA,IPIRANGA,6.22
N,20/03/2023,GASOLINA,ATEM' S,6.59
N,10/04/2023,GASOLINA ADITIVADA,ATEM' S,6.59
N,20/03/2023,GASOLINA,BRANCA,5.53
N,22/03/2023,DIESEL,BRANCA,6.29
N,21/03/2023,ETANOL,SABBÁ,4.58
N,14/04/2023,DIESEL S10,BRANCA,5.45
N,27/03/2023,GASOLINA ADITIVADA,EQUADOR,6.27
N,27/03/2023,DIESEL S10,RAIZEN,5.78
N,05/04/2023,DIESEL S10,VIBRA ENERGIA,6.64
N,03/04/2023,GASOLINA,BRANCA,5.7
N,03/04/2023,DIESEL,ATEM' S,6.07
N,10/04/2023,ETANOL,ATEM' S,4.93
N,20/03/2023,DIESEL S10,VIBRA ENERGIA,6.57
N,29/03/2023,GASOLINA,EQUADOR,5.74
N,22/03/2023,GASOLINA ADITIVADA,EQUADOR,6.11
N,21/03/2023,DIESEL S10,SIMARELLI,6.34
N,12/04/2023,GASOLINA,IPIRANGA,6.17
N,24/03/2023,DIESEL,IPIRANGA,5.85
N,30/03/2023,GASOLINA,RAIZEN,5.7
N,06/04/2023,DIESEL S10,VIBRA ENERGIA,6.15
N,28/03/2023,GNV,ATEM' S,4.19
N,04/04/2023,GASOLINA,VIBRA ENERGIA,5.98
N,10/04/2023,DIESEL S10,EQUADOR,6.5
N,30/03/2023,GASOLINA ADITIVADA,SABBÁ,5.89
N,03/04/2023,DIESEL S10,VIBRA ENERGIA,6.39
N,13/04/2023,DIESEL S10,ALESAT,6.44
N,21/03/2023,DIESEL,SABBÁ,6.4
N,03/04/2023,DIESEL,ALESAT,5.72
N,22/03/2023,DIESEL S10,EQUADOR,6.49
N,27/03/2023,DIESEL,BRANCA,6.19
N,27/03/2023,GNV,BRANCA,5.5
N,21/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.1
N,27/03/2023,DIESEL S10,IPIRANGA,6.52
N,05/04/2023,ETANOL,ATEM' S,4.35
N,21/03/2023,DIESEL S10,ATEM' S,6.28
N,20/03/2023,ETANOL,ATEM' S,4.38
N,11/04/2023,GASOLINA ADITIVADA,IPIRANGA,6.03
N,22/03/2023,GASOLINA,BRANCA,5.7
N,21/03/2023,ETANOL,VIBRA ENERGIA,4.7
N,28/03/2023,ETANOL,IPIRANGA,4.84
N,05/04/2023,GASOLINA,ATEM' S,6.22
N,03/04/2023,DIESEL,IPIRANGA,6.54
N,13/04/2023,DIESEL S10,IPIRANGA,6.37
N,14/04/2023,ETANOL,BRANCA,4.49
N,22/03/2023,DIESEL S10,SABBÁ,6.45
N,30/03/2023,ETANOL,RAIZEN,4.73
N,04/04/2023,ETANOL,ATEM' S,4.73
N,03/04/2023,GASOLINA ADITIVADA,EQUADOR,6.27
N,10/04/2023,DIESEL S10,SABBÁ,6.4
N,27/03/2023,GASOLINA ADITIVADA,SIMARELLI,5.85
N,05/04/2023,GASOLINA ADITIVADA,SABBÁ,6.23
N,03/04/2023,GASOLINA ADITIVADA,ATEM' S,6.29
N,05/04/2023,GASOLINA,SABBÁ,6.11
N,06/04/2023,DIESEL S10,IPIRANGA,6.03
N,24/03/2023,GASOLINA,RAIZEN,5.38
N,29/03/2023,DIESEL S10,BRANCA,5.96
N,27/03/2023,ETANOL,SABBÁ,4.29
N,29/03/2023,DIESEL S10,ATEM' S,6.98
N,23/03/2023,GASOLINA,VIBRA ENERGIA,5.35
N,24/03/2023,GASOLINA ADITIVADA,RAIZEN,5.67
N,11/04/2023,ETANOL,SABBÁ,4.9
N,29/03/2023,DIESEL,SABBÁ,6.11
N,28/03/2023,ETANOL,SABBÁ,4.48
N,04/04/2023,ETANOL,RAIZEN,4.9
N,29/03/2023,GASOLINA,BRANCA,5.43
N,11/04/2023,ETANOL,IPIRANGA,4.95
N,13/04/2023,GASOLINA,ALESAT,5.63
N,24/03/2023,DIESEL S10,VIBRA ENERGIA,5.79
N,29/03/2023,GASOLINA,IPIRANGA,5.79
N,27/03/2023,DIESEL S10,SIMARELLI,6.34
N,03/04/2023,GASOLINA,EQUADOR,6.23
N,20/03/2023,GASOLINA,IPIRANGA,6.04
N,27/03/2023,GASOLINA,ATEM' S,6.29
N,29/03/2023,GASOLINA,ATEM' S,5.9
N,03/04/2023,GASOLINA ADITIVADA,BRANCA,5.95
N,21/03/2023,DIESEL S10,IPIRANGA,6.57
N,05/04/2023,GASOLINA ADITIVADA,BRANCA,6.2
N,21/03/2023,DIESEL S10,SABBÁ,6.26
N,30/03/2023,GASOLINA ADITIVADA,IPIRANGA,5.8
N,20/03/2023,DIESEL S10,BRANCA,6.04
N,23/03/2023,DIESEL,VIBRA ENERGIA,6.04
N,05/04/2023,DIESEL S10,ALESAT,6.54
N,04/04/2023,GASOLINA ADITIVADA,ATEM' S,6.15
N,29/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.9
N,29/03/2023,GASOLINA ADITIVADA,BRANCA,5.73
N,05/04/2023,GASOLINA ADITIVADA,IPIRANGA,6.29
N,11/04/2023,GASOLINA,IPIRANGA,6.0
N,10/04/2023,DIESEL,VIBRA ENERGIA,6.21
N,20/03/2023,DIESEL,VIBRA ENERGIA,6.43
N,23/03/2023,ETANOL,SABBÁ,4.29
N,27/03/2023,GASOLINA ADITIVADA,ALESAT,5.65
N,21/03/2023,GASOLINA,SABBÁ,6.06
N,24/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.61
N,29/03/2023,DIESEL,VIBRA ENERGIA,6.44
N,30/03/2023,GASOLINA ADITIVADA,RAIZEN,5.96
N,29/03/2023,DIESEL,BRANCA,6.36
N,05/04/2023,ETANOL,BRANCA,4.39
N,11/04/2023,GASOLINA,SABBÁ,5.89
N,10/04/2023,ETANOL,BRANCA,4.47
N,06/04/2023,GASOLINA,VIBRA ENERGIA,5.38
N,04/04/2023,ETANOL,VIBRA ENERGIA,4.67
N,03/04/2023,DIESEL,SABBÁ,5.94
N,13/04/2023,ETANOL,VIBRA ENERGIA,4.66
N,13/04/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.86
N,23/03/2023,GASOLINA,BRANCA,5.38
N,22/03/2023,ETANOL,BRANCA,4.73
N,27/03/2023,ETANOL,ATEM' S,4.35
N,11/04/2023,GASOLINA ADITIVADA,ATEM' S,6.28
N,28/03/2023,DIESEL,SABBÁ,6.28
N,03/04/2023,DIESEL S10,EQUADOR,6.11
N,07/04/2023,GASOLINA,SABBÁ,5.3
N,20/03/2023,ETANOL,IPIRANGA,4.68
N,29/03/2023,DIESEL,EQUADOR,6.74
N,03/04/2023,DIESEL S10,SIMARELLI,6.01
N,04/04/2023,GASOLINA,RAIZEN,5.93
N,30/03/2023,DIESEL,ALESAT,6.65
N,23/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.52
N,22/03/2023,ETANOL,EQUADOR,4.89
N,06/04/2023,GASOLINA ADITIVADA,IPIRANGA,5.51
N,04/04/2023,DIESEL S10,RAIZEN,5.57
N,05/04/2023,ETANOL,SABBÁ,4.35
N,27/03/2023,ETANOL,BRANCA,4.6
N,05/04/2023,DIESEL S10,SABBÁ,6.42
N,03/04/2023,GASOLINA,IPIRANGA,6.04
N,13/04/2023,DIESEL S10,VIBRA ENERGIA,6.14
N,29/03/2023,ETANOL,VIBRA ENERGIA,4.6
N,29/03/2023,DIESEL,ATEM' S,6.93
N,27/03/2023,DIESEL,ALESAT,5.77
N,03/04/2023,DIESEL S10,BRANCA,6.05
N,11/04/2023,GASOLINA ADITIVADA,BRANCA,6.28
N,10/04/2023,GASOLINA ADITIVADA,EQUADOR,6.52
N,22/03/2023,GASOLINA ADITIVADA,RAIZEN,6.18
N,24/03/2023,DIESEL,BRANCA,5.67
N,29/03/2023,GASOLINA,VIBRA ENERGIA,5.86
N,30/03/2023,DIESEL S10,SABBÁ,6.45
N,30/03/2023,ETANOL,BRANCA,4.55
N,12/04/2023,GASOLINA ADITIVADA,BRANCA,6.39
N,22/03/2023,DIESEL S10,ALESAT,6.64
N,27/03/2023,GASOLINA,RAIZEN,5.9
N,04/04/2023,DIESEL,EQUADOR,6.0
N,04/04/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.0
N,28/03/2023,GASOLINA ADITIVADA,ATEM' S,6.3
N,13/04/2023,ETANOL,BRANCA,4.3
N,23/03/2023,DIESEL,IPIRANGA,6.37
N,24/03/2023,GASOLINA,IPIRANGA,5.64
N,05/04/2023,ETANOL,VIBRA ENERGIA,4.79
N,10/04/2023,DIESEL S10,BRANCA,5.98
N,20/03/2023,DIESEL,ALESAT,5.84
N,20/03/2023,GASOLINA,EQUADOR,6.59
N,11/04/2023,DIESEL,SABBÁ,6.37
N,30/03/2023,ETANOL,SABBÁ,5.45
N,07/04/2023,DIESEL,SABBÁ,5.96
N,13/04/2023,DIESEL,VIBRA ENERGIA,5.97
N,03/04/2023,ETANOL,EQUADOR,4.49
N,07/04/2023,DIESEL,IPIRANGA,6.1
N,13/04/2023,ETANOL,ALESAT,4.45
N,27/03/2023,GASOLINA,IPIRANGA,5.93
N,27/03/2023,GASOLINA ADITIVADA,RAIZEN,6.29
N,10/04/2023,GASOLINA ADITIVADA,SABBÁ,6.18
N,23/03/2023,DIESEL S10,IPIRANGA,6.47
N,21/03/2023,DIESEL,BRANCA,6.49
N,30/03/2023,GASOLINA,IPIRANGA,5.64
N,28/03/2023,DIESEL S10,IPIRANGA,6.32
N,29/03/2023,DIESEL S10,EQUADOR,6.78
N,03/04/2023,ETANOL,VIBRA ENERGIA,4.54
N,22/03/2023,DIESEL,RAIZEN,5.64
N,20/03/2023,GASOLINA,SABBÁ,6.15
N,27/03/2023,DIESEL S10,EQUADOR,6.12
N,29/03/2023,DIESEL S10,SABBÁ,6.13
N,28/03/2023,DIESEL S10,ATEM' S,6.3
N,03/04/2023,GASOLINA ADITIVADA,SIMARELLI,5.83
N,23/03/2023,GASOLINA ADITIVADA,SABBÁ,5.61
N,30/03/2023,DIESEL S10,BRANCA,6.09
N,27/03/2023,GASOLINA,BRANCA,5.74
N,03/04/2023,GASOLINA,VIBRA ENERGIA,5.98
N,21/03/2023,GNV,ATEM' S,4.19
N,11/04/2023,ETANOL,VIBRA ENERGIA,4.78
N,10/04/2023,GASOLINA,VIBRA ENERGIA,5.92
N,21/03/2023,GASOLINA ADITIVADA,ATEM' S,6.27
N,07/04/2023,ETANOL,SABBÁ,5.39
N,12/04/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.01
N,10/04/2023,ETANOL,EQUADOR,4.89
N,28/03/2023,DIESEL S10,BRANCA,6.11
N,04/04/2023,DIESEL,SABBÁ,6.35
N,27/03/2023,DIESEL S10,ATEM' S,6.05
N,20/03/2023,DIESEL S10,IPIRANGA,6.29
N,06/04/2023,DIESEL,BRANCA,5.72
N,30/03/2023,ETANOL,ALESAT,4.45
N,12/04/2023,DIESEL S10,SABBÁ,6.26
N,20/03/2023,DIESEL,ATEM' S,6.29
N,30/03/2023,DIESEL,RAIZEN,5.57
N,23/03/2023,GASOLINA,SABBÁ,5.42
N,06/04/2023,GASOLINA ADITIVADA,BRANCA,5.45
N,30/03/2023,DIESEL,SABBÁ,6.35
N,03/04/2023,DIESEL,VIBRA ENERGIA,6.25
N,28/03/2023,GASOLINA ADITIVADA,EQUADOR,5.39
N,03/04/2023,GASOLINA,RAIZEN,5.84
N,21/03/2023,GASOLINA,ATEM' S,6.16
N,07/04/2023,DIESEL S10,SABBÁ,6.02
N,13/04/2023,GASOLINA,BRANCA,5.29
N,11/04/2023,GASOLINA,ATEM' S,6.27
N,23/03/2023,ETANOL,VIBRA ENERGIA,4.39
N,27/03/2023,ETANOL,RAIZEN,4.59
N,05/04/2023,DIESEL S10,ATEM' S,6.59
N,10/04/2023,GASOLINA,ATEM' S,6.6
N,28/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.95
N,21/03/2023,DIESEL,SIMARELLI,6.27
N,05/04/2023,DIESEL,VIBRA ENERGIA,6.57
N,04/04/2023,GASOLINA,SABBÁ,5.77
N,13/04/2023,GASOLINA ADITIVADA,IPIRANGA,5.47
N,04/04/2023,DIESEL S10,SABBÁ,6.34
N,06/04/2023,GASOLINA ADITIVADA,SABBÁ,5.64
N,07/04/2023,GASOLINA,IPIRANGA,5.39
N,05/04/2023,GASOLINA,EQUADOR,6.31
N,28/03/2023,DIESEL,ATEM' S,6.31
N,28/03/2023,GASOLINA,RAIZEN,5.19
N,13/04/2023,GASOLINA ADITIVADA,ALESAT,5.69
N,10/04/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.12
N,21/03/2023,DIESEL,ATEM' S,6.27
N,04/04/2023,DIESEL S10,IPIRANGA,6.16
N,12/04/2023,ETANOL,VIBRA ENERGIA,4.5
N,12/04/2023,DIESEL S10,BRANCA,7.1
N,10/04/2023,ETANOL,VIBRA ENERGIA,4.8
N,05/04/2023,DIESEL,BRANCA,6.66
N,29/03/2023,DIESEL,IPIRANGA,6.74
N,30/03/2023,DIESEL S10,RAIZEN,5.56
N,27/03/2023,DIESEL,VIBRA ENERGIA,6.33
N,04/04/2023,DIESEL S10,ATEM' S,6.12
N,23/03/2023,GASOLINA,ALESAT,5.55
N,28/03/2023,GASOLINA,VIBRA ENERGIA,5.83
N,12/04/2023,GASOLINA,BRANCA,6.3
N,11/04/2023,DIESEL S10,ATEM' S,6.19
N,27/03/2023,GASOLINA ADITIVADA,BRANCA,5.9
N,23/03/2023,ETANOL,IPIRANGA,4.49
N,14/04/2023,GASOLINA,BRANCA,5.75
N,30/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.22
N,10/04/2023,ETANOL,IPIRANGA,4.72
N,30/03/2023,GASOLINA,VIBRA ENERGIA,5.69
