Regiao - Sigla,Data da Coleta,Produto,Bandeira,Valor de Venda
CO,28/02/2023,ETANOL,VIBRA ENERGIA,3.68
CO,28/02/2023,GASOLINA,BRANCA,5.08
CO,28/02/2023,GASOLINA ADITIVADA,CIAPETRO,5.0
CO,07/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.81
CO,17/03/2023,ETANOL,BRANCA,4.26
CO,22/03/2023,DIESEL,VIBRA ENERGIA,6.12
CO,10/03/2023,GASOLINA ADITIVADA,BRANCA,5.86
CO,20/03/2023,GASOLINA,RAIZEN,5.58
CO,08/03/2023,ETANOL,VIBRA ENERGIA,4.04
CO,13/03/2023,GASOLINA ADITIVADA,BRANCA,5.33
CO,22/03/2023,GASOLINA,IPIRANGA,5.53
CO,27/02/2023,GASOLINA,BRANCA,5.08
CO,06/03/2023,GASOLINA ADITIVADA,IPIRANGA,5.55
CO,08/03/2023,GASOLINA ADITIVADA,TAURUS,5.81
CO,13/03/2023,ETANOL,BRANCA,3.78
CO,09/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.29
CO,01/03/2023,DIESEL,VIBRA ENERGIA,6.22
CO,28/02/2023,ETANOL,IPIRANGA,3.93
CO,06/03/2023,GASOLINA,RAIZEN,5.53
CO,28/02/2023,GASOLINA,TAURUS,5.69
CO,01/03/2023,DIESEL,TAURUS,5.87
CO,09/03/2023,ETANOL,IPIRANGA,3.92
CO,15/03/2023,ETANOL,MASUT DISTRIBUIDORA,3.95
CO,28/02/2023,GASOLINA,IPIRANGA,5.22
CO,27/02/2023,DIESEL,IPIRANGA,6.17
CO,16/03/2023,GASOLINA ADITIVADA,MASUT DISTRIBUIDORA,5.39
CO,22/03/2023,DIESEL S10,IPIRANGA,6.02
CO,27/02/2023,ETANOL,BRANCA,3.65
CO,08/03/2023,DIESEL S10,RAIZEN,6.02
CO,21/03/2023,DIESEL,IPIRANGA,6.01
CO,23/02/2023,GNV,BRANCA,3.54
CO,09/03/2023,DIESEL,RAIZEN,6.0
CO,08/03/2023,DIESEL S10,TAURUS,6.34
CO,14/03/2023,DIESEL,RAIZEN,6.0
CO,13/03/2023,GASOLINA,BRANCA,5.34
CO,17/03/2023,GASOLINA,VIBRA ENERGIA,5.76
CO,06/03/2023,GASOLINA ADITIVADA,TAURUS,5.23
CO,27/02/2023,GASOLINA,IPIRANGA,5.16
CO,01/03/2023,GASOLINA,ATEM' S,4.89
CO,07/03/2023,DIESEL,ALESAT,5.99
CO,22/03/2023,DIESEL S10,RAIZEN,6.02
CO,27/02/2023,ETANOL,IPIRANGA,3.93
CO,07/03/2023,GASOLINA ADITIVADA,IPIRANGA,5.57
CO,08/03/2023,ETANOL,RAIZEN,4.01
CO,28/02/2023,DIESEL S10,BRANCA,6.0
CO,07/03/2023,DIESEL S10,IPIRANGA,6.03
CO,08/03/2023,DIESEL S10,MASUT DISTRIBUIDORA,5.93
CO,28/02/2023,GASOLINA ADITIVADA,BRANCA,5.13
CO,02/03/2023,DIESEL S10,IPIRANGA,5.79
CO,03/03/2023,ETANOL,RAIZEN,4.13
CO,01/03/2023,ETANOL,ATEM' S,3.88
CO,10/03/2023,ETANOL,RAIZEN,4.1
CO,07/03/2023,DIESEL S10,RAIZEN,6.01
CO,07/03/2023,ETANOL,CIAPETRO,3.89
CO,27/02/2023,GASOLINA ADITIVADA,IPIRANGA,5.28
CO,28/02/2023,ETANOL,BRANCA,3.67
CO,28/02/2023,DIESEL,TAURUS,7.12
CO,16/03/2023,DIESEL,VIBRA ENERGIA,5.92
CO,09/03/2023,DIESEL,TAURUS,6.09
CO,06/03/2023,DIESEL,MASUT DISTRIBUIDORA,5.76
CO,28/02/2023,GASOLINA ADITIVADA,RAIZEN,5.58
CO,07/03/2023,DIESEL S10,BRANCA,6.0
CO,06/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.66
CO,07/03/2023,ETANOL,ALESAT,4.22
CO,14/03/2023,DIESEL,IPIRANGA,6.01
CO,01/03/2023,ETANOL,IPIRANGA,3.97
CO,09/03/2023,DIESEL,ROYAL FIC,6.09
CO,08/03/2023,DIESEL,VIBRA ENERGIA,6.17
CO,06/03/2023,GASOLINA ADITIVADA,BRANCA,5.41
CO,09/03/2023,ETANOL,VIBRA ENERGIA,3.82
CO,13/03/2023,GASOLINA,TAURUS,5.06
CO,03/03/2023,ETANOL,ROYAL FIC,3.65
CO,15/03/2023,DIESEL,IPIRANGA,6.22
CO,07/03/2023,GASOLINA,BRANCA,5.61
CO,09/03/2023,DIESEL,IPIRANGA,6.01
CO,13/03/2023,DIESEL S10,ALESAT,5.81
CO,21/03/2023,ETANOL,BRANCA,3.89
CO,28/02/2023,ETANOL,CIAPETRO,3.79
CO,09/03/2023,ETANOL,RAIZEN,3.83
CO,17/03/2023,DIESEL S10,IPIRANGA,5.99
CO,03/03/2023,GNV,BRANCA,4.69
CO,08/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.83
CO,17/03/2023,GASOLINA,RAIZEN,5.74
CO,08/03/2023,DIESEL S10,VIBRA ENERGIA,6.43
CO,27/02/2023,GASOLINA,TAURUS,4.89
CO,14/03/2023,DIESEL S10,BRANCA,5.99
CO,08/03/2023,ETANOL,BRANCA,3.85
CO,10/03/2023,GASOLINA,ALESAT,5.74
CO,17/03/2023,DIESEL S10,ALESAT,5.99
CO,15/03/2023,DIESEL S10,RAIZEN,6.13
CO,13/03/2023,GASOLINA,MASUT DISTRIBUIDORA,5.19
CO,14/03/2023,GNV,BRANCA,3.54
CO,15/03/2023,ETANOL,RAIZEN,4.06
CO,16/03/2023,GASOLINA ADITIVADA,IPIRANGA,5.69
CO,21/03/2023,DIESEL,BRANCA,5.94
CO,01/03/2023,GASOLINA,RIO BRANCO,5.18
CO,06/03/2023,DIESEL S10,SIMARELLI,5.85
CO,20/03/2023,DIESEL S10,IPIRANGA,6.04
CO,27/02/2023,ETANOL,VIBRA ENERGIA,3.68
CO,27/02/2023,DIESEL,RAIZEN,6.18
CO,01/03/2023,GASOLINA,RAIZEN,5.21
CO,27/02/2023,ETANOL,TAURUS,3.78
CO,06/03/2023,DIESEL,ALESAT,5.67
CO,06/03/2023,ETANOL,TAURUS,3.78
CO,17/03/2023,GASOLINA ADITIVADA,IPIRANGA,5.82
CO,08/03/2023,ETANOL,TAURUS,4.15
CO,09/03/2023,DIESEL S10,ROYAL FIC,6.19
CO,14/03/2023,DIESEL,TAURUS,6.24
CO,20/02/2023,GASOLINA,TAURUS,4.89
CO,01/03/2023,GASOLINA ADITIVADA,SIMARELLI,4.98
CO,06/03/2023,GASOLINA ADITIVADA,RAIZEN,5.74
CO,08/03/2023,ETANOL,ALESAT,4.26
CO,09/03/2023,GASOLINA ADITIVADA,ROYAL FIC,5.19
CO,17/03/2023,GASOLINA ADITIVADA,RAIZEN,6.14
CO,01/03/2023,DIESEL S10,ALESAT,5.85
CO,03/03/2023,DIESEL S10,ROYAL FIC,6.19
CO,16/03/2023,GASOLINA,BRANCA,5.4
CO,17/03/2023,DIESEL,RAIZEN,6.17
CO,01/03/2023,GASOLINA,ALESAT,5.02
CO,03/03/2023,GASOLINA ADITIVADA,IPIRANGA,5.89
CO,14/03/2023,DIESEL S10,VIBRA ENERGIA,6.23
CO,10/03/2023,GASOLINA ADITIVADA,IPIRANGA,5.65
CO,01/03/2023,DIESEL,ATEM' S,6.04
CO,14/03/2023,GASOLINA,RAIZEN,5.49
CO,01/03/2023,ETANOL,BRANCA,3.83
CO,10/03/2023,ETANOL,VIBRA ENERGIA,4.22
CO,17/03/2023,ETANOL,IPIRANGA,4.26
CO,06/03/2023,ETANOL,SIMARELLI,3.73
CO,06/03/2023,DIESEL S10,VIBRA ENERGIA,6.28
CO,16/03/2023,ETANOL,IPIRANGA,3.93
CO,13/03/2023,GNV,VIBRA ENERGIA,3.54
CO,20/03/2023,GASOLINA,IPIRANGA,5.48
CO,07/03/2023,GASOLINA ADITIVADA,BRANCA,5.65
CO,27/02/2023,DIESEL S10,IPIRANGA,6.24
CO,09/03/2023,DIESEL S10,TAURUS,6.19
CO,16/03/2023,ETANOL,RAIZEN,3.89
CO,14/03/2023,ETANOL,ALESAT,3.69
CO,22/03/2023,DIESEL S10,BRANCA,5.9
CO,07/03/2023,GASOLINA,VIBRA ENERGIA,5.65
CO,16/03/2023,GASOLINA,IPIRANGA,5.49
CO,27/02/2023,DIESEL,BRANCA,5.91
CO,01/03/2023,ETANOL,RIO BRANCO,3.89
CO,09/03/2023,GASOLINA,IPIRANGA,5.34
CO,08/03/2023,DIESEL,ALESAT,5.69
CO,14/03/2023,ETANOL,BRANCA,3.93
CO,16/03/2023,DIESEL,BRANCA,5.74
CO,10/03/2023,DIESEL,BRANCA,5.79
CO,09/03/2023,DIESEL,BRANCA,5.69
CO,16/03/2023,DIESEL S10,IPIRANGA,6.11
CO,05/04/2023,DIESEL S10,BRANCA,5.9
CO,23/03/2023,GASOLINA ADITIVADA,TAURUS,5.28
CO,27/03/2023,GASOLINA ADITIVADA,RAIZEN,5.63
CO,05/04/2023,DIESEL,IPIRANGA,6.11
CO,28/03/2023,GASOLINA ADITIVADA,BRANCA,5.54
CO,06/04/2023,DIESEL S10,IPIRANGA,6.11
CO,14/04/2023,GASOLINA,VIBRA ENERGIA,5.69
CO,13/04/2023,GASOLINA ADITIVADA,IPIRANGA,5.77
CO,10/04/2023,DIESEL,BRANCA,5.69
CO,23/03/2023,DIESEL S10,BRANCA,5.91
CO,22/03/2023,GASOLINA,MASUT DISTRIBUIDORA,5.27
CO,27/03/2023,GASOLINA,ALESAT,5.05
CO,31/03/2023,DIESEL S10,RIO BRANCO,5.69
CO,06/04/2023,GASOLINA ADITIVADA,IPIRANGA,5.75
CO,29/03/2023,DIESEL,ATEM' S,5.87
CO,03/04/2023,DIESEL S10,IPIRANGA,5.8
CO,23/03/2023,GASOLINA ADITIVADA,RAIZEN,5.95
CO,10/04/2023,DIESEL S10,ALESAT,6.09
CO,13/04/2023,DIESEL S10,BRANCA,5.83
CO,23/03/2023,DIESEL,IPIRANGA,5.76
CO,05/04/2023,GASOLINA ADITIVADA,RAIZEN,5.9
CO,10/04/2023,GASOLINA ADITIVADA,BRANCA,5.47
CO,23/03/2023,GASOLINA,IPIRANGA,5.44
CO,31/03/2023,DIESEL S10,RAIZEN,5.84
CO,28/03/2023,GASOLINA,BRANCA,5.38
CO,31/03/2023,GASOLINA ADITIVADA,RAIZEN,5.92
CO,04/04/2023,ETANOL,RAIZEN,3.88
CO,28/03/2023,DIESEL,ALESAT,5.74
CO,04/04/2023,DIESEL S10,VIBRA ENERGIA,6.27
CO,30/03/2023,DIESEL S10,BRANCA,5.74
CO,28/03/2023,GASOLINA ADITIVADA,ROYAL FIC,5.07
CO,05/04/2023,ETANOL,RAIZEN,4.01
CO,03/04/2023,ETANOL,ALESAT,4.11
CO,14/04/2023,ETANOL,IPIRANGA,4.22
CO,29/03/2023,DIESEL S10,IPIRANGA,5.93
CO,04/04/2023,DIESEL,BRANCA,5.78
CO,10/04/2023,DIESEL S10,RAIZEN,6.14
CO,14/04/2023,DIESEL,IPIRANGA,5.54
CO,29/03/2023,GASOLINA,TAURUS,5.36
CO,04/04/2023,DIESEL S10,IPIRANGA,5.99
CO,12/04/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.75
CO,11/04/2023,ETANOL,IPIRANGA,4.0
CO,12/04/2023,DIESEL,IPIRANGA,5.83
CO,23/03/2023,GASOLINA,RAIZEN,5.63
CO,05/04/2023,GASOLINA,VIBRA ENERGIA,5.64
CO,10/04/2023,ETANOL,VIBRA ENERGIA,3.81
CO,10/04/2023,DIESEL S10,BRANCA,5.86
CO,29/03/2023,GASOLINA ADITIVADA,IPIRANGA,5.58
CO,04/04/2023,GASOLINA,VIBRA ENERGIA,5.52
CO,12/04/2023,DIESEL S10,BRANCA,5.73
CO,20/03/2023,DIESEL S10,VIBRA ENERGIA,6.13
CO,22/03/2023,GASOLINA,TAURUS,5.49
CO,03/04/2023,ETANOL,TOTALENERGIES,4.19
CO,31/03/2023,DIESEL S10,BRANCA,5.92
CO,27/03/2023,DIESEL S10,MASUT DISTRIBUIDORA,5.95
CO,27/03/2023,ETANOL,BRANCA,3.84
CO,03/04/2023,GASOLINA,ALESAT,5.59
CO,12/04/2023,ETANOL,VIBRA ENERGIA,4.1
CO,12/04/2023,GASOLINA,IPIRANGA,5.46
CO,30/03/2023,ETANOL,IPIRANGA,3.97
CO,27/03/2023,ETANOL,TAURUS,3.79
CO,31/03/2023,DIESEL,RAIZEN,5.89
CO,29/03/2023,ETANOL,ALESAT,4.24
CO,06/04/2023,DIESEL,RAIZEN,5.67
CO,11/04/2023,GASOLINA,IPIRANGA,5.53
CO,12/04/2023,GASOLINA ADITIVADA,CIAPETRO,5.68
CO,05/04/2023,GASOLINA,IPIRANGA,5.56
CO,06/04/2023,ETANOL,RIO BRANCO,3.95
CO,12/04/2023,DIESEL,RAIZEN,5.76
CO,06/04/2023,ETANOL,IPIRANGA,3.95
CO,31/03/2023,GASOLINA,IPIRANGA,5.64
CO,13/04/2023,GASOLINA ADITIVADA,BRANCA,5.55
CO,30/03/2023,GASOLINA ADITIVADA,IPIRANGA,5.84
CO,05/04/2023,GASOLINA,BRANCA,5.4
CO,04/04/2023,GASOLINA,CIAPETRO,5.62
CO,11/04/2023,GASOLINA ADITIVADA,BRANCA,5.44
CO,28/03/2023,GASOLINA,RAIZEN,5.48
CO,04/04/2023,GASOLINA ADITIVADA,CIAPETRO,5.63
CO,11/04/2023,DIESEL,RAIZEN,5.94
CO,13/04/2023,DIESEL S10,VIBRA ENERGIA,6.11
CO,21/03/2023,GASOLINA,ALESAT,5.7
CO,28/03/2023,ETANOL,RAIZEN,3.97
CO,12/04/2023,GASOLINA,VIBRA ENERGIA,5.7
CO,23/03/2023,GASOLINA,BRANCA,5.45
CO,03/04/2023,DIESEL S10,TAURUS,5.74
CO,11/04/2023,ETANOL,BRANCA,3.87
CO,13/04/2023,GASOLINA ADITIVADA,RAIZEN,5.91
CO,27/03/2023,DIESEL S10,TAURUS,5.79
CO,04/04/2023,ETANOL,VIBRA ENERGIA,4.09
CO,04/04/2023,GASOLINA,RAIZEN,5.49
CO,10/04/2023,DIESEL S10,VIBRA ENERGIA,6.01
CO,10/04/2023,ETANOL,RAIZEN,3.89
CO,13/04/2023,DIESEL,IPIRANGA,6.1
CO,29/03/2023,ETANOL,MASUT DISTRIBUIDORA,3.95
CO,03/04/2023,DIESEL,TOTALENERGIES,5.29
CO,06/04/2023,DIESEL,VIBRA ENERGIA,5.79
CO,14/04/2023,DIESEL S10,ALESAT,5.69
CO,20/03/2023,ETANOL,CIAPETRO,4.25
CO,06/04/2023,GASOLINA,VIBRA ENERGIA,5.77
CO,13/04/2023,DIESEL,RAIZEN,5.86
CO,14/04/2023,GASOLINA ADITIVADA,BRANCA,5.69
CO,20/03/2023,GASOLINA ADITIVADA,MASUT DISTRIBUIDORA,5.19
CO,27/03/2023,GASOLINA,BRANCA,5.37
CO,28/03/2023,GASOLINA,TAURUS,5.47
CO,29/03/2023,GASOLINA ADITIVADA,RAIZEN,5.81
CO,29/03/2023,DIESEL,TAURUS,5.82
CO,28/03/2023,GNV,BRANCA,4.12
CO,03/04/2023,GASOLINA ADITIVADA,RAIZEN,5.88
CO,21/03/2023,DIESEL,RAIZEN,6.17
CO,20/03/2023,DIESEL S10,MASUT DISTRIBUIDORA,5.95
CO,03/04/2023,GASOLINA,MASUT DISTRIBUIDORA,5.14
CO,06/04/2023,ETANOL,RAIZEN,3.84
CO,06/04/2023,DIESEL S10,MASUT DISTRIBUIDORA,5.99
CO,23/03/2023,ETANOL,IPIRANGA,3.92
CO,03/04/2023,GASOLINA,BRANCA,5.51
CO,06/04/2023,DIESEL,BRANCA,5.74
CO,03/04/2023,DIESEL S10,TOTALENERGIES,5.39
CO,20/03/2023,GASOLINA ADITIVADA,TAURUS,5.03
CO,06/04/2023,DIESEL S10,TAURUS,6.1
CO,11/04/2023,DIESEL,TAURUS,5.93
CO,05/04/2023,GASOLINA ADITIVADA,BRANCA,5.46
CO,20/03/2023,GASOLINA,MASUT DISTRIBUIDORA,5.19
CO,21/03/2023,DIESEL S10,ALESAT,5.79
CO,06/04/2023,GASOLINA ADITIVADA,MASUT DISTRIBUIDORA,5.29
CO,11/04/2023,ETANOL,VIBRA ENERGIA,3.84
CO,28/03/2023,GASOLINA,SIMARELLI,4.99
CO,03/04/2023,ETANOL,MASUT DISTRIBUIDORA,3.69
CO,28/03/2023,DIESEL S10,SIMARELLI,5.75
CO,04/04/2023,GASOLINA ADITIVADA,BRANCA,5.49
CO,03/04/2023,ETANOL,BRANCA,4.02
CO,29/03/2023,GASOLINA,BRANCA,5.41
CO,06/04/2023,DIESEL S10,VIBRA ENERGIA,6.11
CO,10/04/2023,GASOLINA,ALESAT,5.09
CO,10/04/2023,GASOLINA,RAIZEN,5.58
CO,29/03/2023,ETANOL,RAIZEN,3.9
CO,30/03/2023,GASOLINA ADITIVADA,MASUT DISTRIBUIDORA,5.29
CO,04/04/2023,DIESEL,RAIZEN,5.93
CO,20/03/2023,ETANOL,VIBRA ENERGIA,3.95
CO,04/04/2023,DIESEL,VIBRA ENERGIA,6.18
CO,11/04/2023,GASOLINA,TAURUS,5.19
CO,29/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.6
CO,31/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.61
CO,13/04/2023,ETANOL,VIBRA ENERGIA,4.08
CO,13/04/2023,ETANOL,IPIRANGA,4.06
CO,04/04/2023,DIESEL S10,TAURUS,6.23
CO,29/03/2023,DIESEL,BRANCA,5.65
CO,06/04/2023,GASOLINA ADITIVADA,BRANCA,5.51
CO,20/03/2023,DIESEL S10,RAIZEN,6.16
CO,04/04/2023,DIESEL,IPIRANGA,5.89
CO,03/04/2023,ETANOL,IPIRANGA,4.03
CO,03/04/2023,DIESEL,VIBRA ENERGIA,5.82
CO,13/04/2023,GNV,BRANCA,4.69
CO,28/03/2023,DIESEL S10,ROYAL FIC,6.09
CO,03/04/2023,DIESEL,IPIRANGA,5.66
CO,29/03/2023,GASOLINA,VIBRA ENERGIA,5.48
CO,13/04/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.8
CO,03/04/2023,ETANOL,TAURUS,3.76
CO,06/04/2023,GASOLINA,TAURUS,5.64
CO,03/04/2023,DIESEL S10,VIBRA ENERGIA,5.94
CO,13/04/2023,GASOLINA,ALESAT,5.67
CO,13/04/2023,GASOLINA,BRANCA,5.48
CO,20/03/2023,GASOLINA,VIBRA ENERGIA,5.42
CO,31/03/2023,GASOLINA,RAIZEN,5.71
CO,29/03/2023,GASOLINA ADITIVADA,CIAPETRO,5.56
CO,11/04/2023,GASOLINA,VIBRA ENERGIA,5.52
CO,12/04/2023,GASOLINA ADITIVADA,BRANCA,5.61
CO,12/04/2023,DIESEL,VIBRA ENERGIA,6.05
CO,13/04/2023,GASOLINA,RAIZEN,5.65
CO,22/03/2023,DIESEL,ALESAT,5.89
CO,29/03/2023,GASOLINA,ATEM' S,4.95
CO,20/03/2023,DIESEL,BRANCA,5.81
CO,31/03/2023,DIESEL S10,VIBRA ENERGIA,5.94
CO,04/04/2023,DIESEL S10,BRANCA,5.83
CO,12/04/2023,ETANOL,IPIRANGA,3.97
CO,12/04/2023,DIESEL S10,IPIRANGA,5.92
CO,21/03/2023,DIESEL,ALESAT,5.69
CO,28/03/2023,DIESEL,ROYAL FIC,5.99
CO,04/04/2023,DIESEL S10,RAIZEN,5.98
CO,03/04/2023,DIESEL S10,MASUT DISTRIBUIDORA,5.75
CO,10/04/2023,GASOLINA ADITIVADA,IPIRANGA,5.59
CO,23/03/2023,ETANOL,RAIZEN,4.11
CO,29/03/2023,DIESEL,CIAPETRO,5.65
CO,03/04/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.55
CO,29/03/2023,DIESEL S10,TAURUS,5.85
CO,04/04/2023,ETANOL,TAURUS,4.12
CO,30/03/2023,DIESEL S10,TAURUS,5.88
CO,03/04/2023,DIESEL,ALESAT,5.63
CO,05/04/2023,DIESEL S10,VIBRA ENERGIA,6.13
CO,04/04/2023,DIESEL,TAURUS,6.17
CO,13/04/2023,ETANOL,ALESAT,4.17
CO,28/03/2023,DIESEL S10,BRANCA,5.81
CO,05/04/2023,GASOLINA ADITIVADA,IPIRANGA,5.86
CO,11/04/2023,GASOLINA ADITIVADA,TAURUS,5.62
CO,28/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.82
CO,06/04/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.91
CO,03/04/2023,GASOLINA,VIBRA ENERGIA,5.4
CO,27/03/2023,DIESEL,VIBRA ENERGIA,5.99
CO,20/03/2023,GASOLINA,CIAPETRO,5.75
CO,27/03/2023,ETANOL,MASUT DISTRIBUIDORA,3.89
CO,28/03/2023,GASOLINA,ROYAL FIC,5.07
CO,12/04/2023,DIESEL S10,CIAPETRO,5.59
CO,13/04/2023,DIESEL S10,ROYAL FIC,6.09
CO,22/03/2023,GASOLINA,ALESAT,5.7
CO,13/04/2023,ETANOL,ROYAL FIC,3.65
CO,23/03/2023,GASOLINA,RIO BRANCO,5.39
CO,13/04/2023,DIESEL,VIBRA ENERGIA,6.05
CO,28/03/2023,GASOLINA,IPIRANGA,5.47
CO,20/03/2023,DIESEL S10,ALESAT,5.9
CO,23/03/2023,GASOLINA,VIBRA ENERGIA,5.69
CO,23/03/2023,GASOLINA ADITIVADA,BRANCA,5.47
CO,20/03/2023,GASOLINA,TAURUS,5.17
CO,31/03/2023,GASOLINA ADITIVADA,IPIRANGA,5.76
CO,21/03/2023,DIESEL S10,IPIRANGA,6.16
CO,12/04/2023,DIESEL,CIAPETRO,5.55
CO,14/04/2023,GASOLINA ADITIVADA,ALESAT,5.74
CO,10/04/2023,DIESEL,IPIRANGA,5.89
CO,05/04/2023,DIESEL S10,MASUT DISTRIBUIDORA,5.82
CO,28/03/2023,ETANOL,BRANCA,3.85
CO,28/03/2023,ETANOL,SIMARELLI,3.73
CO,11/04/2023,ETANOL,RAIZEN,3.94
CO,20/03/2023,DIESEL,CIAPETRO,5.65
CO,27/03/2023,ETANOL,RAIZEN,3.88
CO,03/04/2023,DIESEL,RAIZEN,5.92
CO,10/04/2023,GASOLINA,BRANCA,5.44
CO,05/04/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.69
CO,29/03/2023,DIESEL S10,BRANCA,5.79
CO,29/03/2023,DIESEL S10,ALESAT,5.69
CO,05/04/2023,DIESEL S10,IPIRANGA,6.11
CO,11/04/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.67
CO,27/03/2023,GASOLINA,TAURUS,4.89
CO,20/03/2023,DIESEL,ALESAT,5.8
CO,23/03/2023,GASOLINA,TAURUS,5.18
CO,20/03/2023,ETANOL,MASUT DISTRIBUIDORA,3.89
CO,28/03/2023,GASOLINA ADITIVADA,IPIRANGA,5.58
CO,23/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,6.06
CO,28/03/2023,DIESEL,RAIZEN,5.81
CO,06/04/2023,DIESEL S10,RAIZEN,5.84
CO,12/04/2023,ETANOL,RAIZEN,3.98
CO,30/03/2023,GASOLINA,IPIRANGA,5.7
CO,03/04/2023,DIESEL,BRANCA,5.68
CO,12/04/2023,GASOLINA,BRANCA,5.49
CO,20/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.55
CO,04/04/2023,DIESEL,CIAPETRO,5.59
CO,21/03/2023,DIESEL S10,RAIZEN,6.17
CO,13/04/2023,ETANOL,RAIZEN,4.16
CO,29/03/2023,ETANOL,CIAPETRO,3.95
CO,30/03/2023,DIESEL,BRANCA,5.68
CO,05/04/2023,GASOLINA,MASUT DISTRIBUIDORA,5.29
CO,20/03/2023,DIESEL S10,CIAPETRO,5.69
CO,27/03/2023,GASOLINA,IPIRANGA,5.25
CO,30/03/2023,ETANOL,TAURUS,4.13
CO,28/03/2023,GNV,TAURUS,4.69
CO,29/03/2023,GASOLINA ADITIVADA,BRANCA,5.49
CO,29/03/2023,DIESEL,IPIRANGA,5.9
CO,30/03/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.89
CO,06/04/2023,DIESEL S10,BRANCA,5.88
CO,03/04/2023,GASOLINA ADITIVADA,MASUT DISTRIBUIDORA,5.14
CO,29/03/2023,DIESEL,RAIZEN,5.87
CO,14/04/2023,GASOLINA,ALESAT,5.72
CO,20/03/2023,GASOLINA ADITIVADA,BRANCA,5.53
CO,29/03/2023,ETANOL,VIBRA ENERGIA,3.96
CO,30/03/2023,ETANOL,VIBRA ENERGIA,3.96
CO,04/04/2023,ETANOL,IPIRANGA,3.87
CO,04/04/2023,GASOLINA ADITIVADA,RAIZEN,5.64
CO,27/03/2023,DIESEL,BRANCA,5.81
CO,14/04/2023,ETANOL,BRANCA,4.2
CO,23/03/2023,DIESEL,TAURUS,5.67
CO,31/03/2023,GASOLINA ADITIVADA,BRANCA,5.71
CO,31/03/2023,ETANOL,RIO BRANCO,4.1
CO,05/04/2023,ETANOL,IPIRANGA,3.89
CO,03/04/2023,DIESEL,MASUT DISTRIBUIDORA,5.66
CO,14/04/2023,ETANOL,ALESAT,4.22
CO,30/03/2023,DIESEL S10,IPIRANGA,6.42
CO,03/04/2023,DIESEL S10,ALESAT,5.67
CO,06/04/2023,GASOLINA,BRANCA,5.42
CO,11/04/2023,DIESEL S10,IPIRANGA,5.94
CO,20/03/2023,DIESEL S10,BRANCA,5.91
CO,20/03/2023,DIESEL,IPIRANGA,5.82
CO,28/03/2023,ETANOL,ROYAL FIC,3.65
CO,11/04/2023,DIESEL S10,TAURUS,5.98
CO,20/03/2023,DIESEL S10,TAURUS,6.08
CO,21/03/2023,ETANOL,ALESAT,4.2
CO,11/04/2023,DIESEL S10,VIBRA ENERGIA,6.06
CO,29/03/2023,GASOLINA,ALESAT,5.74
CO,28/03/2023,DIESEL,IPIRANGA,5.9
CO,03/04/2023,GASOLINA ADITIVADA,BRANCA,5.5
CO,06/04/2023,ETANOL,VIBRA ENERGIA,3.99
CO,12/04/2023,DIESEL S10,ALESAT,6.59
CO,11/04/2023,GASOLINA,RAIZEN,5.56
CO,06/04/2023,ETANOL,MASUT DISTRIBUIDORA,3.99
CO,10/04/2023,GASOLINA ADITIVADA,VIBRA ENERGIA,5.55
CO,22/03/2023,ETANOL,ALESAT,4.2
CO,30/03/2023,GASOLINA,MASUT DISTRIBUIDORA,5.29
CO,12/04/2023,GASOLINA,RAIZEN,5.49
CO,14/04/2023,ETANOL,VIBRA ENERGIA,4.19
CO,11/04/2023,DIESEL,BRANCA,5.68
CO,11/04/2023,GASOLINA,BRANCA,5.42
CO,13/04/2023,GASOLINA,ROYAL FIC,5.15
CO,20/03/2023,GASOLINA ADITIVADA,CIAPETRO,5.76
CO,29/03/2023,ETANOL,ATEM' S,3.85
CO,12/04/2023,DIESEL S10,RAIZEN,5.88
CO,14/04/2023,DIESEL S10,BRANCA,5.59
CO,23/03/2023,DIESEL,RAIZEN,6.27
CO,03/04/2023,ETANOL,VIBRA ENERGIA,4.0
CO,06/04/2023,DIESEL,TAURUS,6.0
CO,10/04/2023,ETANOL,IPIRANGA,3.89
CO,30/03/2023,ETANOL,BRANCA,3.87
CO,05/04/2023,DIESEL,BRANCA,5.79
CO,05/04/2023,ETANOL,VIBRA ENERGIA,3.81
CO,23/03/2023,ETANOL,RIO BRANCO,3.99
CO,22/03/2023,DIESEL,MASUT DISTRIBUIDORA,5.96
CO,13/04/2023,GASOLINA,IPIRANGA,5.64
CO,23/03/2023,DIESEL S10,IPIRANGA,5.94
