Bandeira,Data da Coleta,Produto,Valor de Venda
RAIZEN MIME,06/04/2023,GASOLINA ADITIVADA,11.93
RAIZEN MIME,05/04/2023,GASOLINA ADITIVADA,10.95
RAIZEN MIME,03/04/2023,DIESEL S10,18.44
RAIZEN MIME,12/04/2023,GASOLINA ADITIVADA,35.05
RAIZEN MIME,29/03/2023,DIESEL,5.75
RAIZEN MIME,13/04/2023,GASOLINA,5.74
RAIZEN MIME,12/04/2023,ETANOL,14.56
RAIZEN MIME,23/03/2023,ETANOL,4.59
RAIZEN MIME,28/03/2023,GASOLINA ADITIVADA,17.48
RAIZEN MIME,12/04/2023,DIESEL,23.41
RAIZEN MIME,05/04/2023,GASOLINA,10.64
RAIZEN MIME,21/03/2023,DIESEL S10,12.48
RAIZEN MIME,27/03/2023,DIESEL S10,29.08
RAIZEN MIME,20/03/2023,GNV,5.49
RAIZEN MIME,10/04/2023,GASOLINA ADITIVADA,22.89
RAIZEN MIME,28/03/2023,GASOLINA,21.99
RAIZEN MIME,20/03/2023,DIESEL,5.69
RAIZEN MIME,22/03/2023,GASOLINA,27.39
RAIZEN MIME,10/04/2023,ETANOL,19.16
RAIZEN MIME,30/03/2023,GASOLINA ADITIVADA,16.98
RAIZEN MIME,03/04/2023,DIESEL,5.99
RAIZEN MIME,04/04/2023,ETANOL,14.67
RAIZEN MIME,13/04/2023,GASOLINA ADITIVADA,5.89
RAIZEN MIME,10/04/2023,GASOLINA,39.69
RAIZEN MIME,13/04/2023,GNV,5.69
RAIZEN MIME,12/04/2023,GASOLINA,33.36
RAIZEN MIME,28/03/2023,DIESEL S10,6.49
RAIZEN MIME,27/03/2023,GASOLINA,66.22
RAIZEN MIME,06/04/2023,ETANOL,9.58
RAIZEN MIME,20/03/2023,ETANOL,23.94
RAIZEN MIME,21/03/2023,ETANOL,19.36
RAIZEN MIME,03/04/2023,GASOLINA ADITIVADA,35.29
RAIZEN MIME,26/04/2023,ETANOL,15.35
RAIZEN MIME,20/04/2023,GASOLINA,11.37
RAIZEN MIME,24/04/2023,GASOLINA ADITIVADA,29.34
RAIZEN MIME,24/04/2023,GASOLINA,28.62
RAIZEN MIME,11/04/2023,GASOLINA ADITIVADA,34.28
RAIZEN MIME,28/04/2023,GASOLINA ADITIVADA,5.99
RAIZEN MIME,18/04/2023,DIESEL,12.14
RAIZEN MIME,19/04/2023,GASOLINA ADITIVADA,23.73
RAIZEN MIME,17/04/2023,GNV,5.69
RAIZEN MIME,01/05/2023,GNV,5.49
RAIZEN MIME,17/04/2023,GASOLINA,55.79
RAIZEN MIME,11/04/2023,DIESEL,5.75
RAIZEN MIME,17/04/2023,GASOLINA ADITIVADA,51.43
RAIZEN MIME,24/04/2023,ETANOL,15.07
RAIZEN MIME,19/04/2023,DIESEL,5.75
RAIZEN MIME,28/04/2023,GASOLINA,5.69
RAIZEN MIME,25/04/2023,GASOLINA ADITIVADA,34.49
RAIZEN MIME,26/04/2023,GASOLINA ADITIVADA,17.92
RAIZEN MIME,27/04/2023,GNV,5.49
RAIZEN MIME,24/04/2023,GNV,5.49
RAIZEN MIME,26/04/2023,DIESEL S10,5.85
RAIZEN MIME,26/04/2023,DIESEL,11.64
RAIZEN MIME,01/05/2023,GASOLINA ADITIVADA,30.15
RAIZEN MIME,04/05/2023,GASOLINA ADITIVADA,5.89
RAIZEN MIME,01/05/2023,GASOLINA,28.59
RAIZEN MIME,24/04/2023,DIESEL,5.59
RAIZEN MIME,10/04/2023,GNV,4.99
RAIZEN MIME,18/04/2023,GNV,5.49
RAIZEN MIME,02/05/2023,GASOLINA ADITIVADA,34.42
RAIZEN MIME,27/04/2023,ETANOL,4.59
RAIZEN MIME,02/05/2023,DIESEL,16.92
RAIZEN MIME,04/05/2023,GNV,5.69
RAIZEN MIME,03/05/2023,ETANOL,9.88
RAIZEN MIME,25/04/2023,GASOLINA,56.51
RAIZEN MIME,20/04/2023,GASOLINA ADITIVADA,11.97
RAIZEN MIME,18/04/2023,ETANOL,9.97
RAIZEN MIME,02/05/2023,ETANOL,20.12
RAIZEN MIME,19/04/2023,ETANOL,9.68
RAIZEN MIME,27/04/2023,GASOLINA ADITIVADA,11.25
RAIZEN MIME,28/04/2023,DIESEL S10,5.99
RAIZEN MIME,18/04/2023,DIESEL S10,12.48
RAIZEN MIME,04/05/2023,ETANOL,5.19
RAIZEN MIME,01/05/2023,DIESEL S10,17.43
RAIZEN MIME,11/04/2023,ETANOL,19.66
RAIZEN MIME,04/05/2023,GASOLINA,5.74
RAIZEN MIME,25/04/2023,ETANOL,23.22
RAIZEN MIME,20/04/2023,ETANOL,8.98
RAIZEN MIME,11/04/2023,DIESEL S10,18.23
RAIZEN MIME,24/04/2023,DIESEL S10,12.06
RAIZEN MIME,02/05/2023,DIESEL S10,29.55
RAIZEN MIME,27/04/2023,DIESEL S10,5.69
RAIZEN MIME,21/04/2023,DIESEL S10,5.69
RAIZEN MIME,28/04/2023,ETANOL,4.59
RAIZEN MIME,03/05/2023,GASOLINA,28.57
RAIZEN MIME,19/04/2023,GASOLINA,23.16
RAIZEN MIME,26/04/2023,GASOLINA,16.87
RAIZEN MIME,01/05/2023,ETANOL,19.95
RAIZEN MIME,17/04/2023,DIESEL,11.17
RAIZEN MIME,27/04/2023,GASOLINA,10.65
RAIZEN MIME,19/04/2023,DIESEL S10,12.34
RAIZEN MIME,02/05/2023,GASOLINA,33.31
RAIZEN MIME,03/05/2023,GASOLINA ADITIVADA,11.5
RAIZEN MIME,27/04/2023,DIESEL,5.89
RAIZEN MIME,17/04/2023,DIESEL S10,17.23
RAIZEN MIME,10/04/2023,DIESEL S10,6.37
RAIZEN MIME,11/04/2023,GASOLINA,38.36
RAIZEN MIME,20/04/2023,DIESEL S10,12.29
RAIZEN MIME,25/04/2023,DIESEL S10,17.96
RAIZEN MIME,21/04/2023,GASOLINA,5.46
RAIZEN MIME,18/04/2023,GASOLINA ADITIVADA,11.77
RAIZEN MIME,25/04/2023,DIESEL,17.04
RAIZEN MIME,20/04/2023,DIESEL,12.04
RAIZEN MIME,18/04/2023,GASOLINA,11.08
RAIZEN MIME,21/04/2023,GASOLINA ADITIVADA,5.66
RAIZEN MIME,28/04/2023,DIESEL,5.89
RAIZEN MIME,17/04/2023,ETANOL,33.4
RAIZEN MIME,23/05/2023,GASOLINA,31.96
RAIZEN MIME,10/05/2023,GASOLINA,22.89
RAIZEN MIME,24/05/2023,DIESEL S10,15.55
RAIZEN MIME,15/05/2023,GASOLINA,22.3
RAIZEN MIME,17/05/2023,ETANOL,13.53
RAIZEN MIME,16/05/2023,DIESEL,5.54
RAIZEN MIME,11/05/2023,ETANOL,9.78
RAIZEN MIME,08/05/2023,GNV,5.49
RAIZEN MIME,24/05/2023,ETANOL,9.54
RAIZEN MIME,09/05/2023,ETANOL,14.37
RAIZEN MIME,03/05/2023,DIESEL S10,5.69
RAIZEN MIME,11/05/2023,GASOLINA ADITIVADA,23.64
RAIZEN MIME,22/05/2023,GNV,5.49
RAIZEN MIME,22/05/2023,ETANOL,19.06
RAIZEN MIME,15/05/2023,ETANOL,15.07
RAIZEN MIME,24/05/2023,GASOLINA ADITIVADA,22.72
RAIZEN MIME,15/05/2023,GNV,5.49
RAIZEN MIME,23/05/2023,DIESEL,9.93
RAIZEN MIME,10/05/2023,ETANOL,19.36
RAIZEN MIME,23/05/2023,ETANOL,14.37
RAIZEN MIME,11/05/2023,GASOLINA,22.59
RAIZEN MIME,09/05/2023,GNV,5.49
RAIZEN MIME,25/05/2023,DIESEL,5.63
RAIZEN MIME,11/05/2023,DIESEL S10,5.65
RAIZEN MIME,10/05/2023,DIESEL,11.37
RAIZEN MIME,09/05/2023,DIESEL S10,12.38
RAIZEN MIME,25/05/2023,GASOLINA,15.24
RAIZEN MIME,23/05/2023,GASOLINA ADITIVADA,27.77
RAIZEN MIME,22/05/2023,GASOLINA,32.6
RAIZEN MIME,01/05/2023,DIESEL,5.37
RAIZEN MIME,16/05/2023,GASOLINA,63.79
RAIZEN MIME,08/05/2023,ETANOL,34.61
RAIZEN MIME,16/05/2023,DIESEL S10,23.57
RAIZEN MIME,15/05/2023,GASOLINA ADITIVADA,22.95
RAIZEN MIME,25/05/2023,GASOLINA ADITIVADA,15.99
RAIZEN MIME,24/05/2023,DIESEL,10.26
RAIZEN MIME,22/05/2023,GASOLINA ADITIVADA,22.92
RAIZEN MIME,23/05/2023,DIESEL S10,16.08
RAIZEN MIME,17/05/2023,DIESEL S10,10.68
RAIZEN MIME,25/05/2023,GNV,5.49
RAIZEN MIME,11/05/2023,GNV,5.69
RAIZEN MIME,09/05/2023,DIESEL,5.83
RAIZEN MIME,10/05/2023,DIESEL S10,17.11
RAIZEN MIME,17/05/2023,GASOLINA,27.54
